department,NACE,NACE_category,Company_count
26,26.52,26,1
26,27.11,27,1
26,27.12,27,3
26,27.32,27,1
26,27.33,27,2
26,27.40,27,4
26,27.51,27,2
26,27.52,27,1
26,27.90,27,1
26,28.11,28,1
26,28.12,28,1
26,28.13,28,2
26,28.14,28,2
26,28.15,28,2
26,28.21,28,1
26,28.22,28,2
26,28.25,28,2
26,28.30,28,2
26,28.41,28,2
26,28.93,28,3
26,28.99,28,1
26,28.99,28,6
26,29.10,29,1
26,29.20,29,5
26,29.32,29,2
26,30.30,30,2
26,30.92,30,1
26,31.01,31,4
26,31.09,31,1
26,32.12,32,2
26,32.20,32,1
26,32.50,32,2
26,32.99,32,2
26,33.11,33,4
26,33.12,33,3
26,33.13,33,2
26,33.20,33,1
26,33.20,33,3
26,33.20,33,4
26,33.20,33,4
26,35.11,35,2
26,35.12,35,1
26,35.13,35,6
26,35.14,35,1
26,35.22,35,3
26,35.30,35,2
26,36.00,36,7
26,37.00,37,2
26,38.11,38,4
26,38.12,38,1
26,38.21,38,4
26,38.22,38,3
26,38.31,38,2
26,38.32,38,2
26,39.00,39,2
26,41.10,41,1
26,41.10,41,2
26,41.20,41,8
26,41.20,41,13
26,42.11,42,8
26,42.13,42,2
26,42.21,42,2
26,42.22,42,5
26,42.99,42,4
26,43.12,43,2
26,43.12,43,5
26,43.21,43,1
26,43.21,43,2
26,43.22,43,13
26,43.22,43,20
26,43.29,43,4
26,43.29,43,6
26,43.31,43,6
26,43.32,43,15
26,43.32,43,19
26,43.33,43,6
26,43.34,43,19
26,43.39,43,2
26,43.91,43,3
26,43.91,43,12
26,43.99,43,1
26,43.99,43,3
26,43.99,43,4
26,43.99,43,6
26,43.99,43,17
26,45.11,45,7
26,45.19,45,3
26,45.20,45,8
26,45.20,45,27
26,45.31,45,6
26,45.32,45,8
26,45.40,45,1
26,46.13,46,1
26,46.14,46,1
26,46.17,46,1
26,46.18,46,2
26,46.21,46,5
26,46.22,46,2
26,46.23,46,2
26,46.31,46,10
26,46.32,46,1
26,46.32,46,1
26,46.32,46,4
26,46.33,46,2
26,46.34,46,4
26,46.36,46,3
26,46.38,46,3
26,46.39,46,2
26,46.39,46,2
26,46.41,46,1
26,46.42,46,5
26,46.43,46,2
26,46.44,46,2
26,46.45,46,5
26,46.46,46,5
26,46.47,46,1
26,46.49,46,9
26,46.51,46,9
26,46.52,46,2
26,46.61,46,5
26,46.62,46,1
26,46.63,46,3
26,46.65,46,1
26,46.66,46,2
26,46.69,46,4
26,46.69,46,6
26,46.69,46,11
26,46.71,46,2
26,46.72,46,2
26,46.73,46,6
26,46.73,46,7
26,46.74,46,4
26,46.74,46,10
26,46.75,46,3
26,46.76,46,2
26,46.77,46,2
26,46.90,46,4
26,47.11,47,3
26,47.11,47,4
26,47.11,47,5
26,47.11,47,12
26,47.11,47,30
26,47.19,47,1
26,47.19,47,8
26,47.21,47,2
26,47.22,47,4
26,47.23,47,1
26,47.24,47,6
26,47.29,47,3
26,47.30,47,3
26,47.41,47,1
26,47.42,47,3
26,47.43,47,1
26,47.51,47,1
26,47.52,47,4
26,47.52,47,5
26,47.53,47,1
26,47.54,47,3
26,47.59,47,2
26,47.59,47,7
26,47.61,47,2
26,47.62,47,3
26,47.63,47,1
26,47.64,47,5
26,47.65,47,1
26,47.71,47,17
26,47.72,47,1
26,47.72,47,3
26,47.73,47,15
26,47.74,47,2
26,47.75,47,4
26,47.76,47,8
26,47.77,47,1
26,47.78,47,3
26,47.78,47,3
26,47.78,47,4
26,47.79,47,1
26,47.89,47,1
26,47.91,47,1
26,47.91,47,3
26,47.99,47,2
26,47.99,47,2
26,49.10,49,3
26,49.31,49,2
26,49.32,49,10
26,49.39,49,1
26,49.39,49,4
26,49.39,49,6
26,49.41,49,2
26,49.41,49,4
26,49.41,49,8
26,49.42,49,3
26,49.50,49,1
26,51.10,51,1
26,52.10,52,2
26,52.10,52,4
26,52.21,52,4
26,52.24,52,1
26,52.29,52,6
26,52.29,52,7
26,53.10,53,9
26,55.10,55,10
26,55.20,55,5
26,55.30,55,1
26,55.90,55,1
26,56.10,56,5
26,56.10,56,21
26,56.10,56,61
26,56.21,56,2
26,56.29,56,3
26,56.29,56,6
26,56.30,56,3
26,58.13,58,3
26,58.14,58,4
26,58.29,58,1
26,58.29,58,5
26,59.11,59,1
26,59.11,59,2
26,59.14,59,3
26,60.10,60,1
26,61.10,61,2
26,61.20,61,3
26,61.90,61,1
26,62.01,62,9
26,62.02,62,2
26,62.02,62,11
26,63.11,63,1
26,64.11,64,1
26,64.19,64,3
26,64.20,64,12
26,64.30,64,4
26,64.92,64,1
26,65.11,65,2
26,65.12,65,3
26,66.21,66,6
26,66.22,66,3
26,66.30,66,3
26,68.20,68,2
26,68.20,68,2
26,68.31,68,8
26,68.32,68,5
26,69.10,69,5
26,69.20,69,13
26,70.10,70,3
26,70.22,70,19
26,71.11,71,1
26,71.12,71,2
26,71.12,71,2
26,71.20,71,9
26,72.11,72,1
26,72.19,72,3
26,73.11,73,5
26,73.12,73,2
26,74.90,74,1
26,74.90,74,2
26,75.00,75,5
26,77.11,77,3
26,77.12,77,3
26,77.29,77,6
26,77.32,77,1
26,77.39,77,2
26,78.20,78,2
26,78.30,78,6
26,79.12,79,1
26,79.90,79,5
26,80.10,80,4
26,80.20,80,2
26,81.10,81,3
26,81.21,81,5
26,81.22,81,3
26,81.29,81,2
26,81.29,81,2
26,81.30,81,3
26,82.11,82,1
26,82.30,82,1
26,82.92,82,3
26,82.99,82,3
26,84.11,84,2
26,84.12,84,2
26,84.13,84,6
26,84.23,84,2
26,84.24,84,2
26,84.25,84,1
26,84.30,84,3
26,84.30,84,3
26,85.10,85,43
26,85.20,85,4
26,85.31,85,2
26,85.32,85,2
26,85.42,85,2
26,85.52,85,3
26,85.53,85,4
26,85.59,85,1
26,85.59,85,9
26,86.10,86,4
26,86.21,86,6
26,86.22,86,1
26,86.22,86,1
26,86.23,86,1
26,86.90,86,1
26,86.90,86,1
26,86.90,86,4
26,86.90,86,14
26,86.90,86,16
26,87.10,87,3
26,87.10,87,4
26,87.10,87,5
26,87.20,87,2
26,87.20,87,7
26,87.30,87,4
26,87.30,87,12
26,87.90,87,4
26,87.90,87,10
26,88.10,88,2
26,88.10,88,2
26,88.10,88,3
26,88.91,88,2
26,88.91,88,9
26,88.99,88,3
26,88.99,88,5
26,90.01,90,2
26,90.04,90,2
26,91.02,91,2
26,91.03,91,1
26,91.04,91,2
26,93.11,93,5
26,93.12,93,3
26,93.13,93,1
26,93.29,93,6
26,94.11,94,2
26,94.91,94,5
26,94.99,94,2
26,95.11,95,2
26,95.22,95,1
26,96.01,96,1
26,96.01,96,2
26,96.02,96,3
26,96.03,96,6
26,96.04,96,2
26,96.09,96,2
27,01.11,01,2
27,01.13,01,2
27,01.24,01,1
27,01.30,01,2
27,01.41,01,1
27,01.43,01,1
27,01.47,01,4
27,02.40,02,1
27,03.22,03,1
27,08.12,08,2
27,10.11,10,2
27,10.12,10,1
27,10.13,10,1
27,10.13,10,4
27,10.39,10,1
27,10.51,10,1
27,10.71,10,1
27,10.71,10,2
27,10.71,10,37
27,10.72,10,1
27,10.81,10,2
27,10.82,10,2
27,10.83,10,1
27,10.85,10,2
27,10.86,10,1
27,10.89,10,2
27,10.91,10,3
27,10.92,10,1
27,11.01,11,2
27,11.05,11,1
27,11.07,11,1
27,13.10,13,4
27,13.92,13,1
27,13.96,13,1
27,14.19,14,2
27,15.12,15,4
27,15.20,15,1
27,16.10,16,3
27,16.10,16,5
27,16.24,16,3
27,16.29,16,2
27,17.12,17,3
27,17.21,17,4
27,17.22,17,1
27,17.23,17,1
27,17.29,17,2
27,18.12,18,4
27,20.12,20,1
27,20.13,20,1
27,20.15,20,1
27,20.16,20,2
27,20.20,20,3
27,20.30,20,5
27,20.42,20,2
27,20.52,20,1
27,20.59,20,3
27,21.10,21,1
27,21.20,21,2
27,22.19,22,5
27,22.21,22,5
27,22.22,22,3
27,22.23,22,2
27,22.29,22,2
27,22.29,22,5
27,23.12,23,2
27,23.19,23,1
27,23.44,23,1
27,23.61,23,9
27,23.63,23,2
27,23.64,23,1
27,24.20,24,1
27,24.33,24,3
27,24.34,24,2
27,24.42,24,2
27,24.45,24,1
27,24.52,24,1
27,24.53,24,1
27,24.54,24,1
27,25.11,25,2
27,25.29,25,1
27,25.50,25,6
27,25.61,25,4
27,25.62,25,10
27,25.72,25,2
27,25.73,25,2
27,25.73,25,2
27,25.92,25,2
27,25.93,25,2
27,25.99,25,3
27,26.11,26,1
27,26.12,26,1
27,26.40,26,1
27,26.51,26,1
27,26.51,26,2
27,27.11,27,1
27,27.12,27,7
27,27.33,27,2
27,27.40,27,1
27,27.51,27,2
27,27.52,27,1
27,27.90,27,3
27,28.12,28,2
27,28.13,28,1
27,28.14,28,2
27,28.21,28,1
27,28.22,28,3
27,28.25,28,3
27,28.29,28,1
27,28.29,28,2
27,28.30,28,4
27,28.41,28,2
27,28.49,28,1
27,28.93,28,3
27,28.99,28,2
27,29.20,29,2
27,29.32,29,1
27,30.20,30,1
27,30.30,30,2
27,31.01,31,2
27,31.03,31,1
27,31.09,31,2
27,32.20,32,2
27,32.30,32,1
27,32.50,32,2
27,32.50,32,2
27,32.99,32,1
27,33.11,33,3
27,33.12,33,8
27,33.14,33,4
27,33.17,33,1
27,33.19,33,2
27,33.20,33,1
27,33.20,33,2
27,33.20,33,3
27,33.20,33,5
27,35.13,35,6
27,35.22,35,1
27,35.30,35,2
27,36.00,36,6
27,37.00,37,2
27,38.11,38,7
27,38.12,38,1
27,38.21,38,2
27,38.32,38,7
27,41.20,41,9
27,41.20,41,10
27,42.11,42,5
27,42.13,42,2
27,42.21,42,2
27,42.22,42,3
27,42.99,42,2
27,43.11,43,3
27,43.12,43,23
27,43.21,43,2
27,43.22,43,7
27,43.22,43,13
27,43.29,43,2
27,43.29,43,9
27,43.31,43,3
27,43.32,43,3
27,43.32,43,6
27,43.32,43,7
27,43.33,43,7
27,43.34,43,5
27,43.39,43,1
27,43.91,43,3
27,43.91,43,19
27,43.99,43,1
27,43.99,43,3
27,43.99,43,4
27,43.99,43,8
27,45.11,45,19
27,45.19,45,2
27,45.20,45,4
27,45.20,45,17
27,45.31,45,4
27,45.32,45,2
27,45.40,45,1
27,46.14,46,1
27,46.17,46,1
27,46.18,46,1
27,46.19,46,2
27,46.21,46,4
27,46.22,46,1
27,46.31,46,3
27,46.32,46,3
27,46.33,46,4
27,46.34,46,1
27,46.36,46,1
27,46.38,46,2
27,46.39,46,3
27,46.41,46,1
27,46.42,46,2
27,46.43,46,2
27,46.44,46,2
27,46.46,46,3
27,46.49,46,7
27,46.52,46,2
27,46.61,46,15
27,46.63,46,3
27,46.65,46,1
27,46.66,46,1
27,46.69,46,2
27,46.69,46,4
27,46.69,46,4
27,46.71,46,1
27,46.72,46,3
27,46.73,46,3
27,46.73,46,18
27,46.74,46,2
27,46.74,46,2
27,46.75,46,2
27,46.76,46,1
27,46.77,46,1
27,46.90,46,2
27,47.11,47,1
27,47.11,47,2
27,47.11,47,3
27,47.11,47,6
27,47.11,47,48
27,47.19,47,5
27,47.21,47,2
27,47.22,47,2
27,47.24,47,1
27,47.29,47,2
27,47.30,47,4
27,47.41,47,1
27,47.42,47,2
27,47.43,47,1
27,47.52,47,2
27,47.52,47,10
27,47.54,47,5
27,47.59,47,2
27,47.59,47,7
27,47.61,47,1
27,47.64,47,2
27,47.71,47,9
27,47.73,47,24
27,47.74,47,2
27,47.75,47,3
27,47.76,47,5
27,47.77,47,2
27,47.78,47,1
27,47.78,47,2
27,47.78,47,2
27,47.81,47,3
27,47.91,47,1
27,47.91,47,3
27,49.10,49,2
27,49.31,49,2
27,49.32,49,1
27,49.39,49,2
27,49.39,49,5
27,49.41,49,2
27,49.41,49,4
27,49.41,49,5
27,49.42,49,3
27,50.40,50,1
27,52.10,52,1
27,52.10,52,4
27,52.21,52,12
27,52.24,52,1
27,52.29,52,4
27,52.29,52,4
27,53.10,53,7
27,55.10,55,14
27,55.20,55,2
27,55.90,55,2
27,56.10,56,1
27,56.10,56,2
27,56.10,56,12
27,56.21,56,2
27,56.29,56,3
27,56.29,56,7
27,56.30,56,2
27,58.11,58,1
27,58.13,58,1
27,58.14,58,2
27,58.29,58,3
27,59.11,59,1
27,59.14,59,2
27,61.10,61,5
27,61.90,61,3
27,62.01,62,3
27,62.02,62,6
27,63.11,63,3
27,64.11,64,1
27,64.19,64,2
27,64.20,64,18
27,65.12,65,3
27,66.19,66,1
27,66.21,66,1
27,68.20,68,3
27,68.20,68,5
27,68.31,68,8
27,69.10,69,26
27,69.20,69,32
27,70.10,70,8
27,70.22,70,5
27,71.11,71,1
27,71.12,71,2
27,71.12,71,3
27,71.20,71,2
27,72.11,72,1
27,72.19,72,3
27,73.11,73,3
27,74.90,74,1
27,75.00,75,3
27,77.12,77,1
27,77.29,77,2
27,77.39,77,1
27,78.20,78,2
27,78.30,78,3
27,79.11,79,1
27,79.90,79,1
27,80.10,80,2
27,80.30,80,1
27,81.10,81,3
27,81.21,81,3
27,81.22,81,4
27,81.29,81,1
27,81.29,81,1
27,81.30,81,7
27,82.11,82,2
27,82.19,82,2
27,82.20,82,2
27,82.30,82,2
27,82.92,82,2
27,82.99,82,10
27,84.11,84,4
27,84.12,84,2
27,84.13,84,4
27,84.23,84,2
27,84.24,84,3
27,84.25,84,1
27,84.30,84,1
27,84.30,84,3
27,85.10,85,43
27,85.20,85,118
27,85.31,85,10
27,85.32,85,19
27,85.42,85,2
27,85.53,85,1
27,85.59,85,2
27,85.59,85,5
27,86.10,86,5
27,86.21,86,4
27,86.22,86,1
27,86.23,86,5
27,86.90,86,1
27,86.90,86,8
27,86.90,86,11
27,86.90,86,26
27,87.10,87,8
27,87.10,87,9
27,87.10,87,15
27,87.20,87,8
27,87.30,87,4
27,87.90,87,4
27,87.90,87,9
27,88.10,88,2
27,88.10,88,9
27,88.10,88,9
27,88.91,88,3
27,88.91,88,9
27,88.99,88,2
27,88.99,88,4
27,90.01,90,1
27,90.04,90,3
27,91.01,91,4
27,91.02,91,2
27,91.04,91,1
27,92.00,92,1
27,93.11,93,6
27,93.12,93,5
27,93.29,93,12
27,94.11,94,4
27,94.91,94,1
27,94.99,94,6
27,95.11,95,1
27,95.12,95,1
27,96.01,96,1
27,96.02,96,2
27,96.03,96,5
27,96.04,96,1
27,96.09,96,3
28,01.11,01,4
28,01.13,01,1
28,01.24,01,1
28,01.30,01,1
28,01.46,01,2
28,01.47,01,1
28,01.61,01,4
28,08.12,08,3
28,10.11,10,1
28,10.12,10,2
28,10.13,10,3
28,10.39,10,1
28,10.39,10,1
28,10.41,10,1
28,10.51,10,1
28,10.61,10,5
28,10.71,10,1
28,10.71,10,3
28,10.71,10,22
28,10.72,10,1
28,10.82,10,2
28,10.83,10,1
28,10.85,10,1
28,10.89,10,2
28,10.91,10,2
28,13.92,13,5
28,13.95,13,1
28,15.12,15,1
28,16.10,16,1
28,16.23,16,1
28,16.24,16,1
28,17.21,17,1
28,17.21,17,3
28,17.23,17,1
28,17.29,17,2
28,18.12,18,7
28,18.13,18,1
28,20.14,20,2
28,20.16,20,2
28,20.30,20,2
28,20.41,20,1
28,20.42,20,4
28,20.52,20,1
28,20.53,20,2
28,20.59,20,1
28,21.10,21,2
28,21.20,21,2
28,22.19,22,3
28,22.21,22,2
28,22.22,22,6
28,22.23,22,1
28,22.29,22,3
28,22.29,22,7
28,23.12,23,2
28,23.13,23,1
28,23.19,23,2
28,23.42,23,1
28,23.61,23,2
28,23.64,23,1
28,23.91,23,2
28,23.99,23,2
28,24.32,24,1
28,24.33,24,1
28,24.42,24,3
28,25.11,25,9
28,25.12,25,4
28,25.29,25,1
28,25.50,25,1
28,25.50,25,8
28,25.61,25,8
28,25.62,25,1
28,25.62,25,10
28,25.72,25,1
28,25.73,25,1
28,25.73,25,3
28,25.92,25,2
28,25.93,25,6
28,25.94,25,1
28,25.99,25,1
28,25.99,25,4
28,26.11,26,1
28,26.12,26,2
28,26.30,26,4
28,26.51,26,3
28,27.12,27,2
28,27.33,27,1
28,27.40,27,3
28,27.51,27,1
28,27.90,27,3
28,28.11,28,1
28,28.12,28,1
28,28.14,28,2
28,28.15,28,1
28,28.22,28,2
28,28.23,28,1
28,28.25,28,2
28,28.29,28,2
28,28.29,28,2
28,28.30,28,5
28,28.92,28,1
28,28.93,28,2
28,28.95,28,1
28,28.99,28,2
28,29.20,29,4
28,29.32,29,4
28,30.30,30,1
28,31.01,31,7
28,31.09,31,5
28,32.50,32,2
28,33.11,33,1
28,33.12,33,2
28,33.13,33,1
28,33.14,33,1
28,33.19,33,1
28,33.20,33,1
28,33.20,33,2
28,33.20,33,4
28,35.11,35,2
28,35.13,35,2
28,35.22,35,2
28,35.30,35,2
28,36.00,36,6
28,37.00,37,7
28,38.11,38,6
28,38.12,38,1
28,38.21,38,3
28,38.22,38,2
28,38.32,38,2
28,39.00,39,1
28,41.10,41,2
28,41.10,41,2
28,41.20,41,3
28,41.20,41,4
28,42.11,42,3
28,42.22,42,6
28,42.99,42,1
28,43.12,43,3
28,43.12,43,7
28,43.21,43,11
28,43.22,43,6
28,43.22,43,10
28,43.29,43,2
28,43.31,43,3
28,43.32,43,2
28,43.32,43,15
28,43.32,43,15
28,43.33,43,3
28,43.34,43,13
28,43.39,43,1
28,43.91,43,7
28,43.91,43,11
28,43.99,43,1
28,43.99,43,1
28,43.99,43,1
28,43.99,43,2
28,43.99,43,34
28,45.11,45,24
28,45.19,45,5
28,45.20,45,3
28,45.20,45,12
28,45.31,45,2
28,45.32,45,6
28,45.40,45,1
28,46.18,46,1
28,46.19,46,1
28,46.21,46,3
28,46.31,46,4
28,46.32,46,1
28,46.33,46,1
28,46.34,46,2
28,46.38,46,1
28,46.39,46,2
28,46.43,46,1
28,46.44,46,2
28,46.45,46,1
28,46.46,46,1
28,46.49,46,3
28,46.51,46,1
28,46.52,46,2
28,46.61,46,8
28,46.69,46,1
28,46.69,46,2
28,46.69,46,5
28,46.71,46,2
28,46.72,46,3
28,46.73,46,3
28,46.73,46,7
28,46.74,46,2
28,46.74,46,2
28,46.75,46,2
28,46.76,46,1
28,46.77,46,2
28,46.90,46,2
28,47.11,47,1
28,47.11,47,2
28,47.11,47,3
28,47.11,47,6
28,47.11,47,10
28,47.19,47,8
28,47.22,47,2
28,47.24,47,1
28,47.29,47,1
28,47.30,47,7
28,47.41,47,1
28,47.42,47,5
28,47.43,47,2
28,47.52,47,1
28,47.52,47,4
28,47.53,47,1
28,47.54,47,2
28,47.59,47,3
28,47.59,47,6
28,47.61,47,1
28,47.62,47,2
28,47.64,47,6
28,47.65,47,1
28,47.71,47,9
28,47.72,47,1
28,47.73,47,18
28,47.75,47,2
28,47.76,47,6
28,47.78,47,2
28,47.78,47,5
28,47.81,47,1
28,47.91,47,2
28,47.99,47,1
28,49.10,49,2
28,49.31,49,2
28,49.32,49,3
28,49.39,49,2
28,49.39,49,4
28,49.41,49,2
28,49.41,49,3
28,49.41,49,5
28,49.42,49,3
28,52.10,52,2
28,52.10,52,2
28,52.21,52,7
28,52.29,52,2
28,52.29,52,3
28,53.10,53,3
28,55.10,55,12
28,55.20,55,1
28,55.30,55,1
28,55.90,55,1
28,56.10,56,3
28,56.10,56,7
28,56.10,56,14
28,56.21,56,1
28,56.29,56,2
28,56.29,56,9
28,58.14,58,1
28,58.21,58,1
28,59.11,59,1
28,59.14,59,1
28,61.10,61,2
28,61.20,61,2
28,61.30,61,1
28,61.90,61,1
28,62.01,62,4
28,62.02,62,5
28,62.03,62,1
28,63.11,63,4
28,64.11,64,1
28,64.19,64,4
28,64.20,64,20
28,64.30,64,2
28,65.12,65,2
28,66.12,66,1
28,66.19,66,1
28,66.21,66,1
28,66.22,66,6
28,68.20,68,2
28,68.20,68,4
28,68.31,68,2
28,68.32,68,4
28,69.10,69,19
28,69.20,69,10
28,70.10,70,5
28,70.21,70,1
28,70.22,70,4
28,71.11,71,2
28,71.12,71,1
28,71.12,71,5
28,71.20,71,6
28,72.11,72,3
28,72.19,72,2
28,73.11,73,4
28,73.20,73,1
28,74.10,74,3
28,74.90,74,2
28,75.00,75,4
28,77.11,77,1
28,77.11,77,1
28,77.12,77,2
28,77.29,77,1
28,77.32,77,3
28,77.39,77,2
28,78.30,78,11
28,79.90,79,1
28,80.10,80,10
28,80.20,80,2
28,81.21,81,6
28,81.22,81,3
28,81.30,81,15
28,82.11,82,4
28,82.19,82,1
28,82.20,82,4
28,82.30,82,3
28,82.92,82,5
28,82.99,82,2
28,84.11,84,2
28,84.12,84,2
28,84.13,84,5
28,84.23,84,2
28,84.24,84,2
28,84.25,84,3
28,84.30,84,2
28,84.30,84,4
28,85.10,85,32
28,85.20,85,30
28,85.31,85,8
28,85.32,85,3
28,85.42,85,3
28,85.53,85,3
28,85.59,85,1
28,85.59,85,5
28,86.10,86,2
28,86.21,86,3
28,86.22,86,5
28,86.23,86,7
28,86.90,86,1
28,86.90,86,1
28,86.90,86,4
28,86.90,86,7
28,86.90,86,17
28,87.10,87,3
28,87.10,87,4
28,87.10,87,8
28,87.20,87,5
28,87.30,87,5
28,87.90,87,3
28,87.90,87,6
28,88.10,88,2
28,88.10,88,2
28,88.10,88,10
28,88.91,88,5
28,88.91,88,15
28,88.99,88,2
28,88.99,88,23
28,90.01,90,2
28,90.02,90,1
28,90.04,90,2
28,91.01,91,3
28,91.03,91,2
28,91.04,91,1
28,92.00,92,1
28,93.11,93,2
28,93.12,93,10
28,93.13,93,1
28,93.29,93,3
28,94.11,94,3
28,94.91,94,2
28,94.99,94,5
28,95.11,95,1
28,95.21,95,1
28,96.01,96,2
28,96.01,96,2
28,96.02,96,3
28,96.03,96,5
28,96.09,96,4
29,01.11,01,2
29,01.13,01,28
29,01.19,01,8
29,01.24,01,2
29,01.30,01,2
29,01.41,01,2
29,01.46,01,4
29,01.47,01,6
29,01.50,01,5
29,01.61,01,14
29,01.62,01,8
29,02.40,02,1
29,03.11,03,3
29,03.21,03,10
29,08.11,08,1
29,08.12,08,7
29,10.11,10,2
29,10.12,10,2
29,10.13,10,3
29,10.13,10,7
29,10.20,10,4
29,10.39,10,1
29,10.39,10,3
29,10.41,10,1
29,10.51,10,1
29,10.51,10,2
29,10.51,10,3
29,10.52,10,2
29,10.61,10,1
29,10.71,10,4
29,10.71,10,5
29,10.71,10,5
29,10.71,10,71
29,10.72,10,3
29,10.82,10,2
29,10.83,10,4
29,10.85,10,4
29,10.86,10,2
29,10.89,10,3
29,10.91,10,6
29,10.92,10,2
29,11.01,11,1
29,11.03,11,2
29,11.05,11,3
29,11.07,11,1
29,13.30,13,1
29,13.92,13,2
29,13.94,13,3
29,14.14,14,2
29,14.19,14,1
29,14.39,14,1
29,16.10,16,3
29,16.23,16,5
29,16.24,16,2
29,16.29,16,1
29,17.12,17,2
29,17.21,17,1
29,17.29,17,2
29,18.12,18,4
29,18.13,18,3
29,20.16,20,2
29,20.41,20,1
29,20.42,20,2
29,20.51,20,2
29,21.20,21,1
29,22.11,22,1
29,22.21,22,2
29,22.22,22,4
29,22.23,22,2
29,22.29,22,2
29,22.29,22,2
29,23.12,23,2
29,23.41,23,1
29,23.49,23,1
29,23.61,23,2
29,23.63,23,5
29,23.70,23,3
29,24.20,24,1
29,25.11,25,12
29,25.12,25,1
29,25.21,25,2
29,25.50,25,5
29,25.61,25,5
29,25.62,25,1
29,25.62,25,2
29,25.73,25,1
29,25.92,25,2
29,25.93,25,2
29,25.99,25,2
29,26.12,26,3
29,26.20,26,2
29,26.30,26,2
29,26.51,26,2
29,26.51,26,3
29,27.11,27,2
29,27.12,27,2
29,27.20,27,1
29,27.33,27,1
29,27.40,27,1
29,27.51,27,1
29,28.12,28,4
29,28.13,28,2
29,28.22,28,4
29,28.25,28,2
29,28.29,28,2
29,28.29,28,3
29,28.30,28,3
29,28.93,28,2
29,28.99,28,1
29,29.10,29,2
29,29.20,29,5
29,29.31,29,1
29,30.11,30,2
29,30.12,30,5
29,31.01,31,2
29,31.02,31,3
29,31.03,31,2
29,32.40,32,1
29,32.50,32,3
29,33.11,33,2
29,33.12,33,5
29,33.13,33,1
29,33.14,33,2
29,33.15,33,2
29,33.16,33,1
29,33.19,33,1
29,33.20,33,3
29,33.20,33,6
29,33.20,33,8
29,33.20,33,9
29,35.11,35,4
29,35.12,35,1
29,35.13,35,3
29,35.14,35,1
29,35.22,35,4
29,35.23,35,1
29,35.30,35,2
29,36.00,36,3
29,37.00,37,6
29,38.11,38,8
29,38.12,38,1
29,38.21,38,2
29,38.31,38,1
29,38.32,38,7
29,39.00,39,2
29,41.10,41,1
29,41.10,41,3
29,41.20,41,2
29,41.20,41,8
29,42.11,42,5
29,42.21,42,8
29,42.22,42,3
29,42.99,42,5
29,43.11,43,5
29,43.12,43,2
29,43.12,43,3
29,43.21,43,7
29,43.22,43,13
29,43.22,43,16
29,43.29,43,3
29,43.29,43,6
29,43.31,43,12
29,43.32,43,3
29,43.32,43,16
29,43.32,43,25
29,43.33,43,14
29,43.34,43,14
29,43.39,43,4
29,43.91,43,11
29,43.91,43,29
29,43.99,43,3
29,43.99,43,6
29,43.99,43,9
29,43.99,43,19
29,45.11,45,9
29,45.19,45,8
29,45.20,45,2
29,45.20,45,35
29,45.31,45,4
29,45.32,45,16
29,45.40,45,4
29,46.11,46,1
29,46.13,46,1
29,46.17,46,3
29,46.18,46,1
29,46.21,46,3
29,46.23,46,5
29,46.31,46,2
29,46.32,46,1
29,46.32,46,1
29,46.32,46,1
29,46.33,46,2
29,46.34,46,4
29,46.38,46,3
29,46.38,46,11
29,46.39,46,3
29,46.39,46,3
29,46.41,46,1
29,46.42,46,4
29,46.43,46,1
29,46.44,46,3
29,46.45,46,1
29,46.46,46,7
29,46.49,46,4
29,46.51,46,4
29,46.52,46,2
29,46.61,46,10
29,46.63,46,3
29,46.65,46,1
29,46.69,46,3
29,46.69,46,5
29,46.69,46,7
29,46.71,46,3
29,46.72,46,3
29,46.73,46,5
29,46.73,46,5
29,46.74,46,3
29,46.74,46,6
29,46.75,46,3
29,46.76,46,3
29,46.77,46,4
29,46.90,46,3
29,47.11,47,1
29,47.11,47,2
29,47.11,47,3
29,47.11,47,6
29,47.11,47,7
29,47.11,47,67
29,47.19,47,12
29,47.21,47,3
29,47.22,47,7
29,47.23,47,1
29,47.24,47,1
29,47.29,47,8
29,47.41,47,2
29,47.42,47,6
29,47.43,47,4
29,47.52,47,4
29,47.52,47,5
29,47.53,47,3
29,47.54,47,2
29,47.59,47,2
29,47.59,47,8
29,47.61,47,3
29,47.62,47,1
29,47.64,47,2
29,47.65,47,1
29,47.71,47,19
29,47.72,47,1
29,47.73,47,28
29,47.74,47,5
29,47.75,47,10
29,47.76,47,32
29,47.78,47,2
29,47.78,47,3
29,47.78,47,4
29,47.79,47,3
29,47.81,47,2
29,47.91,47,1
29,47.91,47,3
29,47.99,47,1
29,49.10,49,5
29,49.31,49,2
29,49.32,49,3
29,49.39,49,2
29,49.39,49,15
29,49.41,49,3
29,49.41,49,9
29,49.41,49,14
29,49.42,49,4
29,49.50,49,1
29,50.10,50,2
29,50.20,50,2
29,51.10,51,2
29,52.10,52,3
29,52.10,52,9
29,52.21,52,5
29,52.22,52,7
29,52.23,52,3
29,52.24,52,2
29,52.24,52,2
29,52.29,52,5
29,52.29,52,8
29,53.10,53,11
29,53.20,53,1
29,55.10,55,12
29,55.20,55,2
29,55.30,55,6
29,55.90,55,5
29,56.10,56,4
29,56.10,56,14
29,56.10,56,26
29,56.21,56,6
29,56.29,56,6
29,56.29,56,10
29,56.30,56,15
29,58.11,58,1
29,58.13,58,3
29,58.14,58,2
29,58.19,58,1
29,58.29,58,1
