department,NACE,workforce
91,41.20,149
91,46.52,149
91,47.11,149
91,47.19,149
91,52.29,149
91,64.92,149
91,68.20,149
91,70.22,149
92,10.83,149
92,20.11,149
92,26.51,149
92,41.10,149
92,53.20,149
92,58.13,149
92,79.90,149
92,84.30,149
92,88.10,149
92,93.12,149
93,27.12,149
93,35.30,149
93,36.00,149
93,38.11,149
93,42.11,149
93,46.45,149
93,46.77,149
93,51.21,149
93,52.29,149
93,62.01,149
93,81.29,149
93,82.20,149
93,85.41,149
93,87.10,149
94,10.89,149
94,27.33,149
94,33.20,149
94,42.91,149
94,46.49,149
94,47.52,149
94,49.41,149
94,49.41,149
94,65.11,149
94,84.30,149
94,86.90,149
94,87.30,149
94,88.99,149
95,42.22,149
95,43.99,149
95,46.69,149
95,47.52,149
95,82.99,149
95,88.99,149
95,95.22,149
971,47.11,149
972,49.31,149
972,80.10,149
973,72.19,149
973,84.12,149
973,84.23,149
973,84.24,149
974,80.10,149
40,46.73,150
71,46.73,150
71,64.20,150
83,55.30,150
03,43.99,150.5
05,53.10,150.5
06,37.00,150.5
06,46.51,150.5
06,46.52,150.5
06,58.29,150.5
06,86.90,150.5
13,47.78,150.5
14,64.20,150.5
14,70.22,150.5
16,78.30,150.5
25,81.30,150.5
26,71.20,150.5
26,85.59,150.5
27,88.91,150.5
29,52.10,150.5
31,66.22,150.5
33,45.19,150.5
35,46.21,150.5
37,70.22,150.5
38,88.91,150.5
38,93.29,150.5
42,86.90,150.5
44,18.12,150.5
44,41.10,150.5
44,47.76,150.5
44,96.09,150.5
47,49.41,150.5
49,46.34,150.5
49,87.90,150.5
53,43.99,150.5
56,88.91,150.5
57,47.64,150.5
58,45.11,150.5
59,43.99,150.5
59,66.30,150.5
59,68.20,150.5
59,93.11,150.5
63,46.73,150.5
64,64.20,150.5
67,45.31,150.5
67,64.20,150.5
68,46.34,150.5
68,52.21,150.5
68,81.10,150.5
69,56.10,150.5
69,77.32,150.5
74,47.76,150.5
75,18.12,150.5
75,32.50,150.5
77,25.61,150.5
77,38.32,150.5
77,82.30,150.5
81,25.62,150.5
89,69.20,150.5
91,86.90,150.5
92,49.39,150.5
94,10.85,150.5
94,38.32,150.5
973,85.59,150.5
01,88.91,151
08,25.62,151
16,43.22,151
21,38.11,151
29,47.59,151
30,86.90,151
34,18.12,151
35,96.09,151
36,86.90,151
37,47.71,151
45,43.12,151
45,47.71,151
46,84.13,151
48,84.13,151
51,86.90,151
54,56.29,151
62,45.32,151
65,49.41,151
66,52.21,151
66,88.91,151
68,81.30,151
69,47.75,151
69,86.23,151
73,62.02,151
74,42.21,151
75,46.75,151
76,38.32,151
76,43.22,151
76,86.90,151
77,46.61,151
77,87.90,151
78,43.22,151
78,93.29,151
79,46.61,151
80,47.71,151
83,52.21,151
88,13.20,151
92,81.30,151
93,90.02,151
94,43.31,151
02,49.39,151.5
34,94.12,151.5
38,87.30,151.5
39,87.10,151.5
40,10.71,151.5
43,87.10,151.5
68,45.20,151.5
68,87.10,151.5
78,47.75,151.5
78,87.30,151.5
92,96.02,151.5
22,43.32,152
61,86.90,152
63,43.32,152
59,47.42,152.5
77,43.91,152.5
03,38.11,153
24,26.12,153
62,68.20,153
69,42.13,153
78,28.13,153
06,58.13,153.5
06,70.21,153.5
10,49.10,153.5
11,64.19,153.5
13,11.01,153.5
13,93.19,153.5
14,28.29,153.5
14,38.32,153.5
21,63.11,153.5
22,10.89,153.5
25,10.82,153.5
25,26.11,153.5
29,58.13,153.5
33,35.22,153.5
33,47.42,153.5
33,66.30,153.5
33,68.20,153.5
33,94.12,153.5
34,55.20,153.5
35,26.51,153.5
37,22.29,153.5
38,26.60,153.5
38,49.10,153.5
40,46.17,153.5
54,25.50,153.5
57,13.92,153.5
57,27.12,153.5
57,46.74,153.5
60,43.91,153.5
66,42.22,153.5
68,26.12,153.5
71,69.10,153.5
72,47.11,153.5
73,35.11,153.5
76,22.29,153.5
76,26.30,153.5
77,25.21,153.5
77,46.17,153.5
77,64.11,153.5
78,38.22,153.5
80,16.23,153.5
80,49.31,153.5
82,64.19,153.5
83,21.20,153.5
86,65.12,153.5
87,15.20,153.5
87,81.22,153.5
91,46.61,153.5
93,21.20,153.5
86,85.10,154
39,56.10,154.5
73,64.20,154.5
83,56.30,154.5
84,47.71,154.5
03,56.10,155
03,85.20,155
05,94.99,155
10,88.91,155
13,45.31,155
16,86.21,155
21,69.10,155
24,42.22,155
26,46.31,155
27,25.62,155
28,69.20,155
29,46.61,155
2A,45.11,155
31,43.22,155
31,46.90,155
33,45.20,155
35,25.11,155
35,86.90,155
38,47.76,155
38,86.90,155
42,43.31,155
47,01.24,155
49,18.12,155
51,46.61,155
54,69.10,155
57,70.22,155
59,17.29,155
62,33.12,155
62,46.61,155
62,88.91,155
62,93.11,155
67,43.33,155
67,86.90,155
69,56.30,155
71,43.12,155
73,10.51,155
75,46.38,155
77,94.99,155
81,35.13,155
83,86.90,155
89,56.10,155
91,87.90,155
92,71.11,155
95,69.20,155
95,93.11,155
974,52.29,155
29,47.71,155.5
42,81.30,155.5
51,64.20,155.5
01,23.61,156
02,78.30,156
13,46.75,156
26,42.11,156
30,42.11,156
33,46.66,156
38,82.92,156
40,25.11,156
47,87.10,156
64,45.20,156
71,87.10,156
72,52.21,156
77,45.31,156
81,87.30,156
88,16.23,156
92,47.11,156
93,43.33,156
971,43.99,156
17,25.11,156.5
09,85.20,157
14,65.12,157
21,10.71,157
2A,35.13,157
31,46.31,157
33,17.21,157
33,88.10,157
37,77.29,157
39,32.40,157
42,16.23,157
44,85.59,157
49,52.29,157
61,84.30,157
79,29.20,157
82,25.62,157
95,46.52,157
44,37.00,157.5
14,43.91,158
50,69.10,158
57,96.02,158
86,10.71,158
24,56.10,158.5
46,85.20,159
56,86.90,159
63,43.12,159
63,47.71,159
64,43.32,159
93,46.41,159
10,85.10,159.5
08,94.99,160
17,43.34,160
24,43.12,160
31,46.69,160
38,86.90,160
73,43.34,160
83,93.29,160
02,87.90,160.5
13,45.19,160.5
18,49.41,160.5
25,87.90,160.5
28,25.11,160.5
34,42.21,160.5
37,56.29,160.5
38,23.61,160.5
38,47.54,160.5
42,14.13,160.5
54,86.21,160.5
59,22.19,160.5
63,25.11,160.5
63,70.10,160.5
67,43.12,160.5
67,46.69,160.5
75,71.12,160.5
79,25.50,160.5
22,47.76,161
25,86.90,161
62,46.21,161
71,86.21,161
85,47.64,161
33,55.20,162.5
56,45.20,162.5
77,86.90,162.5
83,43.34,162.5
03,84.24,163
04,88.10,163
30,35.11,163
38,20.16,163
43,84.30,163
50,81.22,163
59,20.20,163
67,52.29,163
68,13.95,163
91,46.19,163
95,43.12,163
974,38.21,163
27,43.12,163.5
34,93.11,163.5
45,47.73,163.5
75,46.69,163.5
84,69.10,163.5
86,88.91,163.5
02,46.61,164.5
54,47.71,164.5
02,43.22,165
03,69.20,165
13,46.38,165
13,55.90,165
13,96.09,165
14,47.64,165
28,43.22,165
29,64.20,165
2A,55.10,165
31,71.11,165
33,25.11,165
33,86.22,165
38,81.30,165
40,43.99,165
49,01.21,165
51,55.10,165
54,43.22,165
54,88.99,165
59,13.10,165
59,45.19,165
59,46.72,165
62,93.29,165
63,43.22,165
63,69.10,165
68,43.12,165
78,46.73,165
79,46.73,165
83,69.20,165
85,71.12,165
91,25.62,165
91,43.99,165
93,10.71,165
94,43.12,165
95,10.71,165
972,56.10,165
11,94.99,165.5
12,43.12,165.5
18,43.99,165.5
18,78.30,165.5
34,47.64,165.5
34,56.29,165.5
42,68.32,165.5
50,43.12,165.5
59,46.75,165.5
59,90.04,165.5
61,25.62,165.5
69,55.90,165.5
73,70.22,165.5
75,46.39,165.5
75,47.79,165.5
75,49.39,165.5
84,43.21,165.5
84,52.29,165.5
2A,87.10,166
2B,87.10,166
32,87.10,166
34,63.11,166
43,49.41,166
49,47.71,166
50,42.11,166
56,47.73,166
69,28.29,166
71,87.30,166
73,10.71,166
77,26.51,166
89,87.90,166
44,43.91,166.5
49,71.20,166.5
76,45.32,166.5
80,43.34,166.5
81,86.90,166.5
83,87.90,166.5
18,56.10,167
27,86.90,167
01,46.74,168
08,64.19,168
08,68.20,168
10,86.21,168
14,32.50,168
16,46.21,168
17,47.78,168
17,65.12,168
18,82.99,168
19,64.19,168
24,10.72,168
24,20.42,168
25,26.51,168
26,17.12,168
26,33.11,168
29,93.11,168
34,20.42,168
38,10.71,168
40,33.20,168
42,24.10,168
44,26.51,168
47,93.29,168
50,28.25,168
56,22.21,168
57,46.61,168
59,43.12,168
61,64.19,168
65,64.19,168
67,01.47,168
68,17.21,168
70,84.12,168
71,10.11,168
71,46.39,168
72,70.22,168
74,46.42,168
75,90.03,168
78,66.22,168
88,86.90,168
89,46.39,168
91,33.20,168
91,46.44,168
93,46.63,168
93,78.20,168
94,28.25,168
06,43.32,169
08,69.20,169
25,16.10,169
2B,01.21,169
33,43.91,169
45,43.91,169
60,93.11,169
74,43.33,169
02,94.99,169.5
05,43.99,169.5
06,47.73,169.5
06,93.29,169.5
07,43.99,169.5
16,94.99,169.5
22,43.21,169.5
22,43.34,169.5
22,46.61,169.5
22,56.10,169.5
24,49.41,169.5
25,64.20,169.5
29,46.38,169.5
30,46.73,169.5
31,43.33,169.5
33,43.32,169.5
33,68.31,169.5
38,68.32,169.5
40,56.10,169.5
50,46.61,169.5
55,85.20,169.5
57,43.32,169.5
60,86.90,169.5
62,46.38,169.5
63,55.10,169.5
67,45.20,169.5
67,56.29,169.5
68,46.73,169.5
69,45.20,169.5
69,46.73,169.5
69,70.21,169.5
74,43.32,169.5
74,86.90,169.5
77,46.49,169.5
78,46.75,169.5
78,96.02,169.5
79,69.20,169.5
83,86.90,169.5
87,69.20,169.5
89,56.10,169.5
93,49.32,169.5
94,43.32,169.5
94,43.99,169.5
95,47.71,169.5
28,64.20,170
44,43.31,170
44,46.52,170
74,79.90,170
04,53.10,170.5
08,45.11,170.5
09,85.32,170.5
27,87.90,170.5
31,47.54,170.5
40,42.11,170.5
40,87.20,170.5
49,87.30,170.5
59,49.41,170.5
60,23.61,170.5
63,22.29,170.5
65,53.10,170.5
68,47.73,170.5
69,25.50,170.5
73,93.19,170.5
83,88.99,170.5
91,18.12,170.5
13,38.32,171
69,29.20,171
69,47.30,171
78,41.10,171
02,96.09,171.5
11,78.30,171.5
25,22.29,171.5
26,45.20,171.5
32,88.99,171.5
42,18.12,171.5
43,10.13,171.5
43,25.62,171.5
52,47.11,171.5
56,43.91,171.5
59,46.69,171.5
68,33.12,171.5
71,47.52,171.5
77,81.30,171.5
78,43.32,171.5
78,56.10,171.5
81,23.61,171.5
81,85.32,171.5
88,88.99,171.5
92,77.11,171.5
95,35.13,171.5
971,47.73,171.5
01,49.41,172
01,52.21,172
01,53.10,172
03,49.41,172
06,47.71,172
06,49.41,172
06,87.90,172
10,88.99,172
12,53.10,172
13,56.10,172
13,73.12,172
14,41.20,172
14,93.29,172
17,42.11,172
17,87.10,172
24,78.30,172
25,94.99,172
26,78.30,172
29,71.20,172
2B,53.10,172
30,49.41,172
31,41.10,172
31,46.69,172
31,46.69,172
31,56.29,172
32,88.10,172
33,74.90,172
35,42.11,172
35,45.11,172
35,66.22,172
37,84.13,172
38,26.51,172
38,70.22,172
38,87.90,172
42,42.11,172
42,43.99,172
45,46.69,172
45,87.10,172
48,87.20,172
51,43.21,172
51,45.11,172
51,47.11,172
56,87.20,172
57,71.20,172
59,56.10,172
59,66.19,172
59,81.10,172
60,47.11,172
62,56.10,172
66,78.30,172
67,96.09,172
69,43.12,172
69,46.72,172
71,84.13,172
71,87.20,172
72,69.20,172
72,84.13,172
73,87.10,172
74,25.62,172
74,49.39,172
74,86.21,172
75,46.90,172
76,43.34,172
79,49.41,172
80,49.41,172
83,92.00,172
84,84.13,172
84,87.10,172
86,87.10,172
89,88.10,172
90,47.11,172
94,43.99,172
94,52.10,172
95,94.99,172
01,49.10,172.5
05,87.10,172.5
06,43.32,172.5
06,46.46,172.5
06,88.10,172.5
08,88.10,172.5
11,23.32,172.5
13,46.46,172.5
13,58.29,172.5
14,43.21,172.5
14,77.29,172.5
17,45.11,172.5
17,68.20,172.5
21,42.11,172.5
21,43.21,172.5
22,01.47,172.5
24,42.11,172.5
24,84.23,172.5
25,25.62,172.5
25,35.13,172.5
25,56.10,172.5
26,47.52,172.5
27,42.11,172.5
27,49.41,172.5
29,42.11,172.5
29,46.73,172.5
29,62.02,172.5
30,45.11,172.5
31,42.21,172.5
31,56.29,172.5
31,68.31,172.5
33,25.62,172.5
33,37.00,172.5
33,69.10,172.5
33,78.20,172.5
34,49.39,172.5
34,49.41,172.5
34,70.22,172.5
35,36.00,172.5
35,43.29,172.5
35,43.34,172.5
37,87.10,172.5
38,87.90,172.5
40,84.13,172.5
40,88.10,172.5
42,25.73,172.5
42,25.99,172.5
42,27.32,172.5
42,65.12,172.5
44,73.12,172.5
46,87.20,172.5
51,47.52,172.5
51,61.10,172.5
51,70.10,172.5
53,25.50,172.5
53,46.61,172.5
56,42.11,172.5
56,85.59,172.5
57,52.29,172.5
59,13.92,172.5
59,43.12,172.5
59,46.74,172.5
59,77.29,172.5
61,85.59,172.5
62,41.20,172.5
62,70.10,172.5
62,71.20,172.5
64,43.99,172.5
64,49.10,172.5
64,84.23,172.5
65,87.20,172.5
66,45.11,172.5
66,49.39,172.5
67,87.10,172.5
68,35.13,172.5
68,41.20,172.5
68,43.22,172.5
69,42.99,172.5
69,46.66,172.5
71,85.42,172.5
73,56.10,172.5
75,86.23,172.5
76,94.11,172.5
77,25.62,172.5
77,28.22,172.5
78,47.54,172.5
79,10.91,172.5
81,10.13,172.5
83,49.41,172.5
83,49.41,172.5
91,42.21,172.5
92,46.66,172.5
92,87.10,172.5
93,38.32,172.5
93,56.29,172.5
93,81.29,172.5
93,87.20,172.5
95,46.69,172.5
95,52.10,172.5
95,88.10,172.5
972,88.10,172.5
02,81.21,173
04,85.31,173
06,41.20,173
06,62.01,173
07,84.30,173
10,88.10,173
13,38.11,173
13,46.74,173
13,49.41,173
13,55.10,173
13,56.29,173
13,58.29,173
14,84.23,173
14,87.10,173
15,85.31,173
16,81.21,173
17,84.24,173
22,29.20,173
24,84.24,173
25,49.41,173
25,68.20,173
26,87.10,173
27,17.21,173
2A,84.12,173
2B,84.13,173
30,47.74,173
31,36.00,173
31,45.11,173
31,87.10,173
36,85.31,173
38,24.10,173
38,43.12,173
38,43.29,173
38,46.39,173
42,35.13,173
42,68.20,173
44,25.11,173
44,29.32,173
44,42.11,173
44,47.52,173
44,64.20,173
44,80.20,173
44,94.99,173
45,43.22,173
45,49.41,173
45,66.22,173
48,85.32,173
49,88.99,173
53,18.12,173
54,47.52,173
54,49.41,173
54,65.12,173
55,47.11,173
56,10.13,173
56,10.72,173
57,68.20,173
58,22.19,173
62,22.21,173
62,43.99,173
62,65.12,173
62,73.11,173
64,80.10,173
64,87.10,173
67,25.11,173
67,82.99,173
67,94.11,173
68,87.90,173
69,38.11,173
69,79.11,173
70,49.41,173
75,58.21,173
76,94.99,173
77,42.99,173
77,43.99,173
77,82.92,173
78,21.20,173
80,87.20,173
83,47.52,173
85,52.10,173
86,88.10,173
87,52.21,173
87,87.10,173
91,81.29,173
91,85.59,173
92,47.52,173
93,46.49,173
95,84.13,173
971,64.19,173
971,88.99,173
972,85.42,173
974,87.10,173
01,47.11,173.5
01,82.99,173.5
03,87.10,173.5
06,87.90,173.5
06,88.91,173.5
07,84.12,173.5
08,42.11,173.5
08,84.12,173.5
10,31.09,173.5
10,53.10,173.5
11,47.11,173.5
13,26.51,173.5
13,33.11,173.5
13,47.59,173.5
14,85.31,173.5
17,10.89,173.5
17,36.00,173.5
17,49.31,173.5
22,43.22,173.5
24,28.14,173.5
25,25.50,173.5
25,85.59,173.5
26,33.20,173.5
26,88.99,173.5
27,81.21,173.5
28,42.11,173.5
29,46.21,173.5
29,87.10,173.5
30,71.12,173.5
30,78.30,173.5
31,47.59,173.5
31,82.19,173.5
31,90.04,173.5
32,71.20,173.5
33,49.41,173.5
33,88.10,173.5
34,81.22,173.5
34,96.04,173.5
37,46.46,173.5
38,43.21,173.5
38,43.22,173.5
38,43.99,173.5
38,46.69,173.5
38,84.23,173.5
40,38.11,173.5
40,84.23,173.5
42,71.20,173.5
44,10.71,173.5
44,25.99,173.5
45,46.49,173.5
45,62.02,173.5
45,85.42,173.5
49,23.32,173.5
49,29.20,173.5
49,81.21,173.5
51,46.72,173.5
52,88.91,173.5
53,88.99,173.5
54,78.30,173.5
54,88.10,173.5
55,10.51,173.5
56,32.99,173.5
56,65.12,173.5
57,85.42,173.5
59,11.07,173.5
59,20.14,173.5
59,22.29,173.5
59,43.22,173.5
59,47.59,173.5
59,49.31,173.5
59,49.41,173.5
59,52.22,173.5
59,70.22,173.5
59,94.99,173.5
60,46.39,173.5
60,47.19,173.5
61,20.42,173.5
62,10.20,173.5
62,52.10,173.5
62,84.23,173.5
62,85.32,173.5
66,46.39,173.5
67,71.12,173.5
67,86.21,173.5
68,64.19,173.5
68,80.10,173.5
68,91.01,173.5
69,52.21,173.5
69,69.20,173.5
71,22.22,173.5
73,55.20,173.5
73,84.12,173.5
75,35.14,173.5
75,41.20,173.5
75,56.10,173.5
75,61.90,173.5
75,69.20,173.5
76,85.32,173.5
77,23.12,173.5
77,43.22,173.5
77,46.69,173.5
77,61.10,173.5
77,70.22,173.5
77,88.10,173.5
78,33.13,173.5
78,46.34,173.5
78,62.01,173.5
80,46.21,173.5
83,80.10,173.5
87,47.11,173.5
90,25.94,173.5
91,22.29,173.5
91,38.11,173.5
92,64.99,173.5
92,77.29,173.5
92,84.30,173.5
93,47.19,173.5
94,70.22,173.5
95,28.22,173.5
971,85.31,173.5
971,87.10,173.5
973,84.13,173.5
973,88.99,173.5
974,23.61,173.5
974,49.39,173.5
01,10.85,174
01,21.20,174
01,22.21,174
01,35.13,174
01,52.10,174
01,84.23,174
02,84.30,174
02,87.10,174
04,81.21,174
06,27.33,174
06,82.20,174
06,84.30,174
08,26.11,174
08,81.21,174
08,85.32,174
09,30.30,174
10,84.24,174
13,10.82,174
13,20.16,174
13,28.25,174
13,37.00,174
13,42.99,174
13,62.03,174
13,82.11,174
14,10.11,174
14,46.39,174
14,84.30,174
15,10.51,174
16,23.32,174
16,27.20,174
16,52.10,174
17,49.10,174
17,84.23,174
17,87.90,174
18,88.10,174
19,24.53,174
19,52.21,174
21,29.20,174
21,65.12,174
21,82.99,174
22,10.13,174
22,10.39,174
22,65.12,174
22,87.10,174
22,94.12,174
24,10.51,174
24,84.12,174
25,22.22,174
25,25.50,174
25,42.21,174
25,84.24,174
25,88.10,174
26,84.24,174
26,85.32,174
27,10.82,174
27,20.16,174
27,28.12,174
27,71.12,174
27,82.92,174
28,27.12,174
28,72.19,174
28,82.99,174
28,84.23,174
29,10.12,174
29,14.14,174
29,17.12,174
29,22.23,174
29,25.92,174
29,27.11,174
29,46.31,174
29,46.33,174
29,49.31,174
29,61.10,174
29,68.20,174
29,70.10,174
29,84.13,174
2A,80.10,174
2B,85.31,174
30,68.20,174
30,82.99,174
31,27.32,174
31,42.13,174
31,46.51,174
31,47.11,174
31,49.39,174
31,62.09,174
31,77.29,174
31,82.20,174
31,85.59,174
31,86.21,174
31,87.90,174
32,47.11,174
32,78.30,174
32,84.30,174
33,10.72,174
33,35.30,174
33,46.17,174
33,49.39,174
33,52.29,174
33,62.02,174
33,71.20,174
33,85.59,174
34,42.22,174
34,43.12,174
34,47.71,174
34,84.30,174
35,46.39,174
35,68.20,174
35,74.90,174
35,88.99,174
37,42.12,174
37,49.41,174
37,52.29,174
37,62.02,174
37,71.12,174
38,10.13,174
38,21.20,174
38,22.29,174
38,24.45,174
38,29.32,174
38,46.73,174
38,47.73,174
38,47.91,174
38,49.41,174
38,93.12,174
39,84.12,174
40,20.14,174
40,84.30,174
41,10.12,174
41,10.72,174
41,30.30,174
41,31.09,174
41,49.41,174
41,80.20,174
42,10.13,174
42,10.82,174
42,25.50,174
42,45.20,174
42,61.10,174
42,84.23,174
42,88.99,174
43,10.51,174
44,10.11,174
44,24.51,174
44,26.12,174
44,28.30,174
44,33.14,174
44,33.20,174
44,36.00,174
44,43.32,174
44,47.59,174
44,49.39,174
45,10.11,174
45,10.39,174
45,10.85,174
45,27.11,174
45,35.13,174
45,43.21,174
45,71.12,174
47,84.30,174
49,01.47,174
49,10.12,174
49,21.20,174
49,25.12,174
49,28.93,174
49,43.12,174
49,65.11,174
49,84.30,174
49,88.10,174
50,10.39,174
50,10.51,174
50,84.24,174
51,10.62,174
51,22.21,174
51,46.17,174
51,65.12,174
51,80.10,174
52,32.50,174
53,21.20,174
53,22.29,174
53,29.20,174
53,70.22,174
53,82.20,174
54,33.20,174
54,46.39,174
54,46.39,174
54,86.90,174
54,88.10,174
56,22.22,174
56,36.00,174
56,49.31,174
56,87.90,174
57,42.99,174
57,52.10,174
57,70.10,174
57,85.59,174
57,87.90,174
58,46.42,174
59,10.39,174
59,10.86,174
59,11.05,174
59,18.12,174
59,23.12,174
59,23.13,174
59,25.21,174
59,25.94,174
59,35.12,174
59,45.32,174
59,46.34,174
59,46.73,174
59,80.20,174
59,84.30,174
59,86.21,174
60,15.12,174
60,17.21,174
60,21.10,174
60,26.12,174
60,56.29,174
60,70.10,174
60,84.23,174
60,94.99,174
61,17.22,174
61,49.41,174
62,10.51,174
62,10.52,174
62,10.85,174
62,17.22,174
62,55.10,174
62,56.29,174
63,43.21,174
63,58.13,174
63,72.19,174
64,10.51,174
64,82.20,174
64,84.25,174
65,84.24,174
65,88.10,174
65,88.10,174
66,53.10,174
66,84.23,174
67,10.13,174
67,10.71,174
67,22.23,174
67,25.73,174
67,27.40,174
67,28.15,174
67,28.93,174
67,35.13,174
67,52.29,174
67,66.22,174
68,10.82,174
68,20.59,174
68,22.29,174
68,49.10,174
68,49.41,174
68,72.19,174
68,82.19,174
69,22.29,174
69,24.53,174
69,25.12,174
69,28.92,174
69,28.95,174
69,30.30,174
69,35.12,174
69,46.39,174
69,46.49,174
69,47.59,174
69,58.13,174
69,64.20,174
69,64.92,174
69,65.11,174
69,77.29,174
69,82.19,174
69,86.90,174
69,87.90,174
69,92.00,174
71,25.50,174
71,25.92,174
71,28.93,174
72,10.51,174
72,25.62,174
72,46.74,174
72,71.12,174
72,82.20,174
72,84.24,174
72,88.10,174
73,23.99,174
73,24.45,174
73,25.94,174
73,64.19,174
74,26.11,174
74,55.10,174
74,85.42,174
75,35.11,174
75,35.23,174
75,36.00,174
75,53.20,174
75,61.30,174
76,10.51,174
76,10.82,174
76,20.15,174
76,28.25,174
76,70.10,174
76,70.22,174
76,71.20,174
76,84.30,174
76,92.00,174
77,19.20,174
77,32.50,174
77,46.46,174
77,88.10,174
78,26.30,174
78,28.14,174
78,33.20,174
78,49.31,174
78,61.90,174
78,72.11,174
78,81.10,174
78,87.90,174
79,10.51,174
79,84.30,174
80,24.54,174
80,35.13,174
80,49.39,174
80,68.20,174
80,88.99,174
81,10.11,174
81,82.20,174
81,88.91,174
81,88.99,174
83,52.10,174
83,61.90,174
84,29.32,174
84,49.10,174
84,52.21,174
84,68.20,174
84,84.23,174
84,85.42,174
84,88.99,174
85,10.72,174
85,31.02,174
85,46.69,174
85,46.74,174
85,52.29,174
86,56.10,174
86,81.22,174
86,84.24,174
86,85.32,174
87,10.13,174
87,68.20,174
87,84.24,174
88,14.31,174
88,17.22,174
88,22.21,174
88,88.10,174
89,27.40,174
89,29.32,174
89,84.12,174
90,62.02,174
91,10.89,174
91,27.90,174
91,36.00,174
91,62.01,174
91,62.02,174
91,77.32,174
92,37.00,174
92,46.36,174
92,58.29,174
93,30.30,174
93,35.23,174
93,46.18,174
93,46.43,174
93,56.10,174
93,56.29,174
93,59.11,174
93,66.22,174
93,72.20,174
93,81.10,174
93,81.22,174
93,88.99,174
93,94.20,174
94,43.39,174
94,46.43,174
94,49.41,174
94,56.29,174
94,62.02,174
94,68.32,174
94,82.30,174
95,25.94,174
95,33.12,174
95,46.49,174
95,49.31,174
95,56.29,174
95,63.11,174
95,66.19,174
971,10.81,174
971,84.23,174
971,88.10,174
972,81.30,174
974,10.81,174
974,84.30,174
974,85.20,174
976,43.12,174
59,55.90,174.5
06,56.29,175
07,49.41,175
10,45.11,175
13,47.54,175
14,46.73,175
24,87.20,175
26,87.90,175
27,47.52,175
33,47.54,175
33,82.92,175
34,71.20,175
38,36.00,175
40,45.11,175
41,45.11,175
44,46.46,175
49,43.34,175
57,43.34,175
68,69.10,175
77,25.11,175
77,38.21,175
78,47.76,175
82,45.11,175
83,41.20,175
83,43.32,175
86,87.30,175
91,43.34,175
95,43.22,175
53,25.62,175.5
42,32.50,176
42,47.71,176
49,45.20,176
50,46.73,176.5
27,69.10,177
59,43.22,177
21,10.84,177.5
84,46.39,177.5
34,43.34,178
37,43.91,178
60,64.20,178
67,43.91,178
62,45.20,178.5
2A,85.10,179
82,43.99,179
10,84.13,179.5
12,49.41,179.5
13,43.22,179.5
13,68.31,179.5
30,80.10,179.5
31,25.11,179.5
33,33.12,179.5
33,88.91,179.5
34,74.90,179.5
39,45.11,179.5
40,69.20,179.5
50,55.10,179.5
51,69.10,179.5
57,82.99,179.5
61,87.20,179.5
68,43.32,179.5
75,45.20,179.5
75,79.90,179.5
77,45.20,179.5
82,47.11,179.5
83,47.64,179.5
85,43.12,179.5
88,69.20,179.5
95,41.20,179.5
95,43.34,179.5
974,69.10,179.5
01,41.20,180
02,56.10,180
14,01.43,180
22,43.12,180
23,53.10,180
24,69.20,180
26,55.10,180
32,53.10,180
33,38.32,180
34,78.30,180
63,25.62,180
74,93.29,180
77,82.19,180
86,86.90,180
26,88.91,180.5
59,25.12,180.5
63,42.22,180.5
67,10.71,180.5
69,46.63,180.5
89,85.32,180.5
13,49.42,181
2A,88.99,181
57,43.32,181
66,69.20,181.5
72,69.10,181.5
01,46.73,182.5
03,84.23,182.5
11,81.21,182.5
13,91.03,182.5
14,47.71,182.5
24,88.91,182.5
28,47.78,182.5
29,43.32,182.5
33,52.22,182.5
34,46.69,182.5
44,47.99,182.5
59,27.11,182.5
62,28.30,182.5
62,42.22,182.5
68,25.61,182.5
77,58.29,182.5
79,28.30,182.5
80,10.11,182.5
91,27.12,182.5
95,45.19,182.5
95,85.59,182.5
35,71.11,183.5
54,55.10,183.5
84,86.90,183.5
14,69.10,184
14,86.90,184
26,64.20,184
28,85.10,184
29,55.10,184
38,56.29,184
45,25.62,184
49,43.21,184
50,56.10,184
62,47.64,184
67,47.64,184
69,47.73,184
72,94.99,184
73,25.11,184
74,41.10,184
78,25.62,184
85,45.20,184
94,46.69,184
95,25.62,184
35,86.90,184.5
38,86.23,184.5
13,46.51,185
24,56.10,185
28,25.62,185
39,49.41,185
49,16.23,185
51,10.71,185
51,94.99,185
63,49.39,185
64,88.91,185
64,93.12,185
75,58.29,185
82,49.41,185
85,81.30,185
26,70.22,185.5
66,49.41,185.5
79,86.90,185.5
28,87.10,186
34,43.32,186
35,46.51,186
38,25.61,186
42,47.73,186
48,87.10,186
50,70.10,186
69,90.02,186
78,49.41,186
91,20.30,186
93,86.21,186
16,43.21,186.5
27,10.71,186.5
25,43.32,188
56,86.90,188
39,85.20,188.5
77,96.09,189
06,46.69,189.5
09,53.10,189.5
26,62.02,189.5
35,41.10,189.5
35,43.22,189.5
38,46.74,189.5
42,87.90,189.5
44,43.91,189.5
52,85.20,189.5
56,38.11,189.5
59,22.23,189.5
69,88.91,189.5
71,01.21,189.5
76,47.64,189.5
81,56.10,189.5
89,87.20,189.5
91,56.29,189.5
92,86.23,189.5
93,18.12,189.5
94,43.32,189.5
974,45.32,189.5
30,43.22,190
02,42.11,190.5
27,87.10,190.5
49,01.30,190.5
