"annee","departement","naf","taille","nombre",
2018,"89","64.20Z","12",2,"64"
2018,"89","68.20A","12",1,"68"
2018,"89","68.20B","12",1,"68"
2018,"89","68.31Z","12",1,"68"
2018,"89","68.32A","12",1,"68"
2018,"89","69.20Z","12",7,"69"
2018,"89","70.10Z","12",1,"70"
2018,"89","70.22Z","12",1,"70"
2018,"89","71.12B","12",2,"71"
2018,"89","71.20B","12",1,"71"
2018,"89","73.11Z","12",1,"73"
2018,"89","73.12Z","12",1,"73"
2018,"89","78.30Z","12",3,"78"
2018,"89","80.10Z","12",4,"80"
2018,"89","81.21Z","12",3,"81"
2018,"89","81.30Z","12",2,"81"
2018,"89","82.92Z","12",5,"82"
2018,"89","82.99Z","12",3,"82"
2018,"89","84.11Z","12",35,"84"
2018,"89","84.12Z","12",2,"84"
2018,"89","84.13Z","12",10,"84"
2018,"89","84.23Z","12",2,"84"
2018,"89","84.30A","12",1,"84"
2018,"89","85.20Z","12",12,"85"
2018,"89","85.31Z","12",18,"85"
2018,"89","85.32Z","12",4,"85"
2018,"89","85.42Z","12",3,"85"
2018,"89","85.59A","12",2,"85"
2018,"89","85.59B","12",1,"85"
2018,"89","86.10Z","12",7,"86"
2018,"89","86.21Z","12",4,"86"
2018,"89","86.22A","12",2,"86"
2018,"89","86.90A","12",8,"86"
2018,"89","86.90B","12",2,"86"
2018,"89","86.90C","12",1,"86"
2018,"89","86.90D","12",1,"86"
2018,"89","87.10A","12",12,"87"
2018,"89","87.10B","12",5,"87"
2018,"89","87.10C","12",3,"87"
2018,"89","87.20A","12",8,"87"
2018,"89","87.30A","12",12,"87"
2018,"89","87.90A","12",3,"87"
2018,"89","87.90B","12",1,"87"
2018,"89","88.10A","12",13,"88"
2018,"89","88.10B","12",1,"88"
2018,"89","88.10C","12",6,"88"
2018,"89","88.91A","12",6,"88"
2018,"89","88.91B","12",1,"88"
2018,"89","88.99A","12",1,"88"
2018,"89","88.99B","12",13,"88"
2018,"89","90.01Z","12",1,"90"
2018,"89","91.03Z","12",1,"91"
2018,"89","93.12Z","12",2,"93"
2018,"89","93.19Z","12",1,"93"
2018,"89","93.29Z","12",6,"93"
2018,"89","94.11Z","12",1,"94"
2018,"89","94.91Z","12",1,"94"
2018,"89","94.99Z","12",2,"94"
2018,"89","95.11Z","12",1,"95"
2018,"89","95.22Z","12",1,"95"
2018,"89","96.01B","12",1,"96"
2018,"89","96.02A","12",1,"96"
2018,"89","96.09Z","12",5,"96"
2018,"90","10.71A","12",1,"10"
2018,"90","10.71C","12",1,"10"
2018,"90","17.21B","12",1,"17"
2018,"90","18.12Z","12",1,"18"
2018,"90","21.20Z","12",1,"21"
2018,"90","23.61Z","12",1,"23"
2018,"90","23.70Z","12",1,"23"
2018,"90","25.11Z","12",1,"25"
2018,"90","25.50B","12",1,"25"
2018,"90","25.61Z","12",1,"25"
2018,"90","25.62B","12",5,"25"
2018,"90","25.93Z","12",1,"25"
2018,"90","25.94Z","12",1,"25"
2018,"90","26.11Z","12",1,"26"
2018,"90","26.12Z","12",1,"26"
2018,"90","28.11Z","12",1,"28"
2018,"90","28.99A","12",1,"28"
2018,"90","30.91Z","12",1,"30"
2018,"90","32.50A","12",1,"32"
2018,"90","33.12Z","12",2,"33"
2018,"90","33.20C","12",1,"33"
2018,"90","35.13Z","12",1,"35"
2018,"90","38.11Z","12",1,"38"
2018,"90","38.21Z","12",1,"38"
2018,"90","38.32Z","12",1,"38"
2018,"90","41.20B","12",1,"41"
2018,"90","43.21A","12",2,"43"
2018,"90","43.22B","12",5,"43"
2018,"90","43.34Z","12",1,"43"
2018,"90","43.39Z","12",1,"43"
2018,"90","43.91A","12",1,"43"
2018,"90","43.99C","12",1,"43"
2018,"90","45.11Z","12",2,"45"
2018,"90","45.20A","12",1,"45"
2018,"90","46.32C","12",1,"46"
2018,"90","46.39A","12",1,"46"
2018,"90","46.39B","12",1,"46"
2018,"90","46.69A","12",1,"46"
2018,"90","46.72Z","12",1,"46"
2018,"90","46.73A","12",4,"46"
2018,"90","46.75Z","12",1,"46"
2018,"90","47.11D","12",10,"47"
2018,"90","47.19A","12",1,"47"
2018,"90","47.19B","12",1,"47"
2018,"90","47.43Z","12",1,"47"
2018,"90","47.52B","12",1,"47"
2018,"90","47.54Z","12",1,"47"
2018,"90","47.59A","12",2,"47"
2018,"90","47.64Z","12",1,"47"
2018,"90","47.73Z","12",1,"47"
2018,"90","47.76Z","12",1,"47"
2018,"90","47.78C","12",1,"47"
2018,"90","49.10Z","12",1,"49"
2018,"90","49.39A","12",2,"49"
2018,"90","49.41A","12",9,"49"
2018,"90","49.42Z","12",1,"49"
2018,"90","52.10B","12",1,"52"
2018,"90","52.21Z","12",1,"52"
2018,"90","53.10Z","12",1,"53"
2018,"90","53.20Z","12",1,"53"
2018,"90","55.10Z","12",2,"55"
2018,"90","55.90Z","12",1,"55"
2018,"90","56.10A","12",4,"56"
2018,"90","56.10B","12",1,"56"
2018,"90","56.10C","12",5,"56"
2018,"90","56.29B","12",1,"56"
2018,"90","58.13Z","12",1,"58"
2018,"90","58.29C","12",1,"58"
2018,"90","60.10Z","12",1,"60"
2018,"90","61.10Z","12",3,"61"
2018,"90","62.01Z","12",1,"62"
2018,"90","62.02A","12",3,"62"
2018,"90","64.19Z","12",3,"64"
2018,"90","65.12Z","12",1,"65"
2018,"90","68.20B","12",1,"68"
2018,"90","68.31Z","12",1,"68"
2018,"90","69.20Z","12",2,"69"
2018,"90","70.10Z","12",1,"70"
2018,"90","70.22Z","12",3,"70"
2018,"90","71.12B","12",3,"71"
2018,"90","71.20B","12",1,"71"
2018,"90","78.30Z","12",2,"78"
2018,"90","81.21Z","12",3,"81"
2018,"90","81.22Z","12",1,"81"
2018,"90","81.29A","12",1,"81"
2018,"90","82.99Z","12",1,"82"
2018,"90","84.11Z","12",15,"84"
2018,"90","84.12Z","12",2,"84"
2018,"90","84.13Z","12",5,"84"
2018,"90","84.30A","12",2,"84"
2018,"90","85.10Z","12",1,"85"
2018,"90","85.20Z","12",2,"85"
2018,"90","85.31Z","12",7,"85"
2018,"90","85.32Z","12",1,"85"
2018,"90","85.42Z","12",1,"85"
2018,"90","85.59A","12",3,"85"
2018,"90","86.21Z","12",1,"86"
2018,"90","86.90A","12",3,"86"
2018,"90","86.90B","12",1,"86"
2018,"90","87.10A","12",3,"87"
2018,"90","87.10B","12",2,"87"
2018,"90","87.20A","12",2,"87"
2018,"90","87.90A","12",3,"87"
2018,"90","87.90B","12",1,"87"
2018,"90","88.10A","12",3,"88"
2018,"90","88.10C","12",2,"88"
2018,"90","88.91A","12",3,"88"
2018,"90","88.99A","12",1,"88"
2018,"90","88.99B","12",4,"88"
2018,"90","90.02Z","12",1,"90"
2018,"90","94.11Z","12",2,"94"
2018,"90","94.99Z","12",1,"94"
2018,"90","95.29Z","12",1,"95"
2018,"90","96.01A","12",1,"96"
2018,"91","01.30Z","12",1,"01"
2018,"91","08.12Z","12",1,"08"
2018,"91","10.13A","12",1,"10"
2018,"91","10.61A","12",3,"10"
2018,"91","10.71A","12",3,"10"
2018,"91","10.71C","12",4,"10"
2018,"91","10.71D","12",1,"10"
2018,"91","10.72Z","12",1,"10"
2018,"91","10.85Z","12",1,"10"
2018,"91","10.89Z","12",1,"10"
2018,"91","13.93Z","12",1,"13"
2018,"91","15.12Z","12",1,"15"
2018,"91","16.23Z","12",1,"16"
2018,"91","16.24Z","12",3,"16"
2018,"91","17.21B","12",3,"17"
2018,"91","17.29Z","12",5,"17"
2018,"91","18.12Z","12",5,"18"
2018,"91","18.14Z","12",1,"18"
2018,"91","20.11Z","12",1,"20"
2018,"91","20.30Z","12",6,"20"
2018,"91","20.42Z","12",1,"20"
2018,"91","20.52Z","12",1,"20"
2018,"91","21.20Z","12",2,"21"
2018,"91","22.19Z","12",2,"22"
2018,"91","22.21Z","12",1,"22"
2018,"91","22.22Z","12",1,"22"
2018,"91","22.23Z","12",1,"22"
2018,"91","22.29A","12",1,"22"
2018,"91","22.29B","12",1,"22"
2018,"91","23.12Z","12",1,"23"
2018,"91","23.13Z","12",1,"23"
2018,"91","23.32Z","12",1,"23"
2018,"91","23.61Z","12",2,"23"
2018,"91","23.70Z","12",2,"23"
2018,"91","24.10Z","12",1,"24"
2018,"91","24.51Z","12",1,"24"
2018,"91","25.11Z","12",3,"25"
2018,"91","25.12Z","12",3,"25"
2018,"91","25.50B","12",2,"25"
2018,"91","25.62B","12",8,"25"
2018,"91","25.73B","12",1,"25"
2018,"91","25.99B","12",1,"25"
2018,"91","26.11Z","12",4,"26"
2018,"91","26.12Z","12",2,"26"
2018,"91","26.30Z","12",1,"26"
2018,"91","26.51A","12",1,"26"
2018,"91","26.51B","12",4,"26"
2018,"91","26.60Z","12",1,"26"
2018,"91","26.70Z","12",3,"26"
2018,"91","27.12Z","12",4,"27"
2018,"91","27.31Z","12",1,"27"
2018,"91","27.40Z","12",3,"27"
2018,"91","27.90Z","12",3,"27"
2018,"91","28.12Z","12",1,"28"
2018,"91","28.13Z","12",3,"28"
2018,"91","28.15Z","12",1,"28"
2018,"91","28.23Z","12",1,"28"
2018,"91","28.25Z","12",4,"28"
2018,"91","28.29B","12",2,"28"
2018,"91","28.49Z","12",1,"28"
2018,"91","28.92Z","12",1,"28"
2018,"91","28.99A","12",2,"28"
2018,"91","28.99B","12",3,"28"
2018,"91","29.20Z","12",3,"29"
2018,"91","29.32Z","12",1,"29"
2018,"91","30.30Z","12",1,"30"
2018,"91","31.01Z","12",2,"31"
2018,"91","32.11Z","12",1,"32"
2018,"91","32.12Z","12",1,"32"
2018,"91","32.50A","12",5,"32"
2018,"91","32.50B","12",1,"32"
2018,"91","33.12Z","12",5,"33"
2018,"91","33.13Z","12",1,"33"
2018,"91","33.19Z","12",1,"33"
2018,"91","33.20A","12",1,"33"
2018,"91","33.20B","12",3,"33"
2018,"91","33.20D","12",4,"33"
2018,"91","35.12Z","12",1,"35"
2018,"91","35.13Z","12",3,"35"
2018,"91","35.14Z","12",1,"35"
2018,"91","35.22Z","12",1,"35"
2018,"91","36.00Z","12",4,"36"
2018,"91","37.00Z","12",4,"37"
2018,"91","38.11Z","12",7,"38"
2018,"91","38.12Z","12",1,"38"
2018,"91","38.21Z","12",5,"38"
2018,"91","38.22Z","12",2,"38"
2018,"91","38.32Z","12",8,"38"
2018,"91","39.00Z","12",3,"39"
2018,"91","41.10A","12",3,"41"
2018,"91","41.20A","12",9,"41"
2018,"91","41.20B","12",16,"41"
2018,"91","42.11Z","12",8,"42"
2018,"91","42.12Z","12",1,"42"
2018,"91","42.13A","12",1,"42"
2018,"91","42.21Z","12",6,"42"
2018,"91","42.22Z","12",5,"42"
2018,"91","42.91Z","12",1,"42"
2018,"91","42.99Z","12",2,"42"
2018,"91","43.11Z","12",1,"43"
2018,"91","43.12A","12",10,"43"
2018,"91","43.12B","12",1,"43"
2018,"91","43.13Z","12",1,"43"
2018,"91","43.21A","12",15,"43"
2018,"91","43.22A","12",12,"43"
2018,"91","43.22B","12",15,"43"
2018,"91","43.29A","12",3,"43"
2018,"91","43.29B","12",1,"43"
2018,"91","43.31Z","12",5,"43"
2018,"91","43.32A","12",4,"43"
2018,"91","43.32B","12",4,"43"
2018,"91","43.32C","12",1,"43"
2018,"91","43.33Z","12",4,"43"
2018,"91","43.34Z","12",7,"43"
2018,"91","43.39Z","12",1,"43"
2018,"91","43.91A","12",3,"43"
2018,"91","43.91B","12",3,"43"
2018,"91","43.99A","12",8,"43"
2018,"91","43.99C","12",20,"43"
2018,"91","43.99D","12",4,"43"
2018,"91","43.99E","12",6,"43"
2018,"91","45.11Z","12",39,"45"
2018,"91","45.19Z","12",5,"45"
2018,"91","45.20A","12",11,"45"
2018,"91","45.20B","12",3,"45"
2018,"91","45.31Z","12",8,"45"
2018,"91","45.32Z","12",7,"45"
2018,"91","46.12A","12",1,"46"
2018,"91","46.13Z","12",2,"46"
2018,"91","46.14Z","12",3,"46"
2018,"91","46.18Z","12",1,"46"
2018,"91","46.19A","12",1,"46"
2018,"91","46.19B","12",2,"46"
2018,"91","46.21Z","12",2,"46"
2018,"91","46.31Z","12",4,"46"
2018,"91","46.34Z","12",1,"46"
2018,"91","46.36Z","12",3,"46"
2018,"91","46.38A","12",1,"46"
2018,"91","46.38B","12",3,"46"
2018,"91","46.39B","12",1,"46"
2018,"91","46.41Z","12",1,"46"
2018,"91","46.44Z","12",3,"46"
2018,"91","46.45Z","12",3,"46"
2018,"91","46.46Z","12",10,"46"
2018,"91","46.47Z","12",2,"46"
2018,"91","46.48Z","12",1,"46"
2018,"91","46.49Z","12",5,"46"
2018,"91","46.51Z","12",8,"46"
2018,"91","46.52Z","12",15,"46"
2018,"91","46.61Z","12",2,"46"
2018,"91","46.62Z","12",5,"46"
2018,"91","46.63Z","12",2,"46"
2018,"91","46.66Z","12",1,"46"
2018,"91","46.69A","12",10,"46"
2018,"91","46.69B","12",30,"46"
2018,"91","46.69C","12",8,"46"
2018,"91","46.72Z","12",2,"46"
2018,"91","46.73A","12",13,"46"
2018,"91","46.73B","12",4,"46"
2018,"91","46.74A","12",4,"46"
2018,"91","46.74B","12",2,"46"
2018,"91","46.76Z","12",3,"46"
2018,"91","46.90Z","12",3,"46"
2018,"91","47.11C","12",1,"47"
2018,"91","47.11D","12",45,"47"
2018,"91","47.19A","12",1,"47"
2018,"91","47.19B","12",1,"47"
2018,"91","47.22Z","12",2,"47"
2018,"91","47.24Z","12",1,"47"
2018,"91","47.30Z","12",2,"47"
2018,"91","47.41Z","12",1,"47"
2018,"91","47.43Z","12",1,"47"
2018,"91","47.51Z","12",1,"47"
2018,"91","47.52A","12",1,"47"
2018,"91","47.52B","12",8,"47"
2018,"91","47.54Z","12",6,"47"
2018,"91","47.59A","12",2,"47"
2018,"91","47.59B","12",3,"47"
2018,"91","47.64Z","12",10,"47"
2018,"91","47.71Z","12",6,"47"
2018,"91","47.72A","12",1,"47"
2018,"91","47.73Z","12",5,"47"
2018,"91","47.74Z","12",1,"47"
2018,"91","47.75Z","12",2,"47"
2018,"91","47.76Z","12",5,"47"
2018,"91","47.78C","12",2,"47"
2018,"91","47.91A","12",5,"47"
2018,"91","47.99A","12",1,"47"
2018,"91","47.99B","12",1,"47"
2018,"91","49.10Z","12",4,"49"
2018,"91","49.20Z","12",2,"49"
2018,"91","49.39A","12",8,"49"
2018,"91","49.39B","12",7,"49"
2018,"91","49.41A","12",22,"49"
2018,"91","49.41B","12",23,"49"
2018,"91","49.41C","12",7,"49"
2018,"91","49.42Z","12",9,"49"
2018,"91","51.10Z","12",1,"51"
2018,"91","52.10A","12",1,"52"
2018,"91","52.10B","12",16,"52"
2018,"91","52.21Z","12",6,"52"
2018,"91","52.23Z","12",1,"52"
2018,"91","52.24B","12",1,"52"
2018,"91","52.29A","12",2,"52"
2018,"91","52.29B","12",5,"52"
2018,"91","53.10Z","12",21,"53"
2018,"91","53.20Z","12",1,"53"
2018,"91","55.10Z","12",9,"55"
2018,"91","55.20Z","12",1,"55"
2018,"91","55.30Z","12",1,"55"
2018,"91","55.90Z","12",1,"55"
2018,"91","56.10A","12",22,"56"
2018,"91","56.10B","12",4,"56"
2018,"91","56.10C","12",46,"56"
2018,"91","56.21Z","12",1,"56"
2018,"91","56.29A","12",11,"56"
2018,"91","56.29B","12",8,"56"
2018,"91","58.13Z","12",1,"58"
2018,"91","58.29A","12",2,"58"
2018,"91","58.29C","12",5,"58"
2018,"91","59.14Z","12",1,"59"
2018,"91","61.10Z","12",2,"61"
2018,"91","61.90Z","12",1,"61"
2018,"91","62.01Z","12",8,"62"
2018,"91","62.02A","12",22,"62"
2018,"91","62.03Z","12",1,"62"
2018,"91","62.09Z","12",1,"62"
2018,"91","63.11Z","12",4,"63"
2018,"91","64.19Z","12",7,"64"
2018,"91","64.20Z","12",19,"64"
2018,"91","64.30Z","12",3,"64"
2018,"91","65.12Z","12",3,"65"
2018,"91","66.19B","12",1,"66"
2018,"91","66.22Z","12",1,"66"
2018,"91","68.20B","12",1,"68"
2018,"91","68.31Z","12",1,"68"
2018,"91","68.32A","12",3,"68"
2018,"91","69.10Z","12",19,"69"
2018,"91","69.20Z","12",10,"69"
2018,"91","70.10Z","12",10,"70"
2018,"91","70.21Z","12",1,"70"
2018,"91","70.22Z","12",17,"70"
2018,"91","71.12A","12",2,"71"
2018,"91","71.12B","12",55,"71"
2018,"91","71.20B","12",17,"71"
2018,"91","72.11Z","12",6,"72"
2018,"91","72.19Z","12",15,"72"
2018,"91","72.20Z","12",1,"72"
2018,"91","73.11Z","12",2,"73"
2018,"91","73.12Z","12",2,"73"
2018,"91","73.20Z","12",1,"73"
2018,"91","74.10Z","12",2,"74"
2018,"91","74.90A","12",1,"74"
2018,"91","74.90B","12",6,"74"
2018,"91","77.11A","12",1,"77"
2018,"91","77.12Z","12",5,"77"
2018,"91","77.29Z","12",6,"77"
2018,"91","77.32Z","12",11,"77"
2018,"91","77.39Z","12",5,"77"
2018,"91","78.10Z","12",2,"78"
2018,"91","78.30Z","12",7,"78"
2018,"91","79.11Z","12",1,"79"
2018,"91","80.10Z","12",19,"80"
2018,"91","80.20Z","12",7,"80"
2018,"91","81.21Z","12",29,"81"
2018,"91","81.22Z","12",13,"81"
2018,"91","81.29A","12",3,"81"
2018,"91","81.29B","12",2,"81"
2018,"91","81.30Z","12",9,"81"
2018,"91","82.11Z","12",5,"82"
2018,"91","82.19Z","12",5,"82"
2018,"91","82.20Z","12",3,"82"
2018,"91","82.91Z","12",1,"82"
2018,"91","82.92Z","12",4,"82"
2018,"91","82.99Z","12",14,"82"
2018,"91","84.11Z","12",58,"84"
2018,"91","84.12Z","12",3,"84"
2018,"91","84.13Z","12",20,"84"
2018,"91","84.23Z","12",2,"84"
2018,"91","85.10Z","12",34,"85"
2018,"91","85.20Z","12",240,"85"
2018,"91","85.31Z","12",23,"85"
2018,"91","85.32Z","12",4,"85"
2018,"91","85.42Z","12",2,"85"
2018,"91","85.52Z","12",3,"85"
2018,"91","85.53Z","12",1,"85"
2018,"91","85.59A","12",14,"85"
2018,"91","85.59B","12",10,"85"
2018,"91","86.10Z","12",6,"86"
2018,"91","86.21Z","12",4,"86"
2018,"91","86.22A","12",2,"86"
2018,"91","86.22B","12",1,"86"
2018,"91","86.23Z","12",2,"86"
2018,"91","86.90A","12",10,"86"
2018,"91","86.90B","12",7,"86"
2018,"91","86.90D","12",4,"86"
2018,"91","87.10A","12",22,"87"
2018,"91","87.10B","12",5,"87"
2018,"91","87.20A","12",10,"87"
2018,"91","87.20B","12",2,"87"
2018,"91","87.30A","12",9,"87"
2018,"91","87.30B","12",4,"87"
2018,"91","87.90A","12",16,"87"
2018,"91","87.90B","12",9,"87"
2018,"91","88.10A","12",33,"88"
2018,"91","88.10C","12",4,"88"
2018,"91","88.91A","12",19,"88"
2018,"91","88.91B","12",8,"88"
2018,"91","88.99A","12",3,"88"
2018,"91","88.99B","12",38,"88"
2018,"91","90.01Z","12",4,"90"
2018,"91","90.02Z","12",3,"90"
2018,"91","90.04Z","12",4,"90"
2018,"91","93.11Z","12",4,"93"
2018,"91","93.12Z","12",12,"93"
2018,"91","93.13Z","12",2,"93"
2018,"91","93.21Z","12",1,"93"
2018,"91","93.29Z","12",3,"93"
2018,"91","94.20Z","12",1,"94"
2018,"91","94.99Z","12",19,"94"
2018,"91","95.21Z","12",1,"95"
2018,"91","96.01A","12",1,"96"
2018,"91","96.03Z","12",2,"96"
2018,"91","96.09Z","12",6,"96"
2018,"92","01.70Z","12",1,"01"
2018,"92","07.29Z","12",1,"07"
2018,"92","08.12Z","12",2,"08"
2018,"92","10.13B","12",2,"10"
2018,"92","10.61B","12",1,"10"
2018,"92","10.71A","12",1,"10"
2018,"92","10.71C","12",18,"10"
2018,"92","10.71D","12",1,"10"
2018,"92","10.72Z","12",1,"10"
2018,"92","10.82Z","12",2,"10"
2018,"92","10.85Z","12",1,"10"
2018,"92","10.89Z","12",1,"10"
2018,"92","13.20Z","12",2,"13"
2018,"92","13.92Z","12",1,"13"
2018,"92","13.93Z","12",1,"13"
2018,"92","14.13Z","12",1,"14"
2018,"92","16.29Z","12",1,"16"
2018,"92","17.12Z","12",3,"17"
2018,"92","17.21A","12",1,"17"
2018,"92","17.21B","12",1,"17"
2018,"92","18.12Z","12",7,"18"
2018,"92","18.13Z","12",3,"18"
2018,"92","18.20Z","12",1,"18"
2018,"92","20.11Z","12",1,"20"
2018,"92","20.13B","12",1,"20"
2018,"92","20.14Z","12",2,"20"
2018,"92","20.15Z","12",1,"20"
2018,"92","20.16Z","12",1,"20"
2018,"92","20.30Z","12",1,"20"
2018,"92","20.41Z","12",1,"20"
2018,"92","20.42Z","12",6,"20"
2018,"92","21.10Z","12",2,"21"
2018,"92","21.20Z","12",8,"21"
2018,"92","22.21Z","12",3,"22"
2018,"92","22.22Z","12",4,"22"
2018,"92","22.29A","12",3,"22"
2018,"92","22.29B","12",1,"22"
2018,"92","23.13Z","12",2,"23"
2018,"92","23.61Z","12",1,"23"
2018,"92","23.63Z","12",1,"23"
2018,"92","23.69Z","12",1,"23"
2018,"92","23.91Z","12",1,"23"
2018,"92","23.99Z","12",2,"23"
2018,"92","24.20Z","12",1,"24"
2018,"92","25.11Z","12",2,"25"
2018,"92","25.72Z","12",1,"25"
2018,"92","25.73B","12",1,"25"
2018,"92","25.92Z","12",1,"25"
2018,"92","26.11Z","12",3,"26"
2018,"92","26.20Z","12",1,"26"
2018,"92","26.30Z","12",1,"26"
2018,"92","26.51B","12",2,"26"
2018,"92","26.70Z","12",1,"26"
2018,"92","27.12Z","12",1,"27"
2018,"92","27.32Z","12",1,"27"
2018,"92","27.40Z","12",1,"27"
2018,"92","27.90Z","12",3,"27"
2018,"92","28.11Z","12",2,"28"
2018,"92","28.14Z","12",1,"28"
2018,"92","28.21Z","12",1,"28"
2018,"92","28.25Z","12",2,"28"
2018,"92","28.29B","12",1,"28"
2018,"92","28.99B","12",2,"28"
2018,"92","29.10Z","12",2,"29"
2018,"92","29.32Z","12",1,"29"
2018,"92","30.30Z","12",1,"30"
2018,"92","32.12Z","12",1,"32"
2018,"92","32.50A","12",4,"32"
2018,"92","32.99Z","12",1,"32"
2018,"92","33.12Z","12",5,"33"
2018,"92","33.14Z","12",1,"33"
2018,"92","33.20B","12",1,"33"
2018,"92","33.20C","12",1,"33"
2018,"92","33.20D","12",3,"33"
2018,"92","35.11Z","12",3,"35"
2018,"92","35.13Z","12",6,"35"
2018,"92","35.14Z","12",2,"35"
2018,"92","35.22Z","12",2,"35"
2018,"92","36.00Z","12",1,"36"
2018,"92","37.00Z","12",1,"37"
2018,"92","38.11Z","12",4,"38"
2018,"92","38.21Z","12",3,"38"
2018,"92","38.22Z","12",3,"38"
2018,"92","38.32Z","12",4,"38"
2018,"92","39.00Z","12",3,"39"
2018,"92","41.10A","12",6,"41"
2018,"92","41.10B","12",2,"41"
2018,"92","41.10C","12",2,"41"
2018,"92","41.20A","12",4,"41"
2018,"92","41.20B","12",6,"41"
2018,"92","42.11Z","12",1,"42"
2018,"92","42.12Z","12",1,"42"
2018,"92","42.21Z","12",1,"42"
2018,"92","42.22Z","12",4,"42"
2018,"92","42.99Z","12",6,"42"
2018,"92","43.11Z","12",2,"43"
2018,"92","43.12A","12",2,"43"
2018,"92","43.13Z","12",1,"43"
2018,"92","43.21A","12",23,"43"
2018,"92","43.21B","12",1,"43"
2018,"92","43.22A","12",10,"43"
2018,"92","43.22B","12",21,"43"
2018,"92","43.29A","12",2,"43"
2018,"92","43.29B","12",2,"43"
2018,"92","43.31Z","12",1,"43"
2018,"92","43.32A","12",2,"43"
2018,"92","43.32B","12",7,"43"
2018,"92","43.33Z","12",4,"43"
2018,"92","43.34Z","12",16,"43"
2018,"92","43.39Z","12",5,"43"
2018,"92","43.91B","12",6,"43"
2018,"92","43.99A","12",5,"43"
2018,"92","43.99B","12",2,"43"
2018,"92","43.99C","12",17,"43"
2018,"92","43.99D","12",5,"43"
2018,"92","45.11Z","12",31,"45"
2018,"92","45.19Z","12",2,"45"
2018,"92","45.20A","12",6,"45"
2018,"92","45.31Z","12",9,"45"
2018,"92","45.32Z","12",1,"45"
2018,"92","45.40Z","12",2,"45"
2018,"92","46.12B","12",5,"46"
2018,"92","46.14Z","12",3,"46"
2018,"92","46.17A","12",1,"46"
2018,"92","46.17B","12",2,"46"
2018,"92","46.18Z","12",13,"46"
2018,"92","46.19A","12",3,"46"
2018,"92","46.19B","12",8,"46"
2018,"92","46.22Z","12",1,"46"
2018,"92","46.33Z","12",2,"46"
2018,"92","46.34Z","12",3,"46"
2018,"92","46.35Z","12",1,"46"
2018,"92","46.37Z","12",1,"46"
2018,"92","46.38B","12",5,"46"
2018,"92","46.39B","12",7,"46"
2018,"92","46.41Z","12",1,"46"
2018,"92","46.42Z","12",5,"46"
2018,"92","46.43Z","12",6,"46"
2018,"92","46.44Z","12",1,"46"
2018,"92","46.45Z","12",9,"46"
2018,"92","46.46Z","12",18,"46"
2018,"92","46.47Z","12",1,"46"
2018,"92","46.49Z","12",21,"46"
2018,"92","46.51Z","12",23,"46"
2018,"92","46.52Z","12",20,"46"
2018,"92","46.62Z","12",2,"46"
2018,"92","46.63Z","12",1,"46"
2018,"92","46.64Z","12",1,"46"
2018,"92","46.66Z","12",7,"46"
2018,"92","46.69A","12",14,"46"
2018,"92","46.69B","12",29,"46"
2018,"92","46.69C","12",4,"46"
2018,"92","46.71Z","12",3,"46"
2018,"92","46.72Z","12",1,"46"
2018,"92","46.73A","12",9,"46"
2018,"92","46.73B","12",3,"46"
2018,"92","46.74A","12",1,"46"
2018,"92","46.74B","12",2,"46"
2018,"92","46.75Z","12",12,"46"
2018,"92","46.76Z","12",5,"46"
2018,"92","46.77Z","12",1,"46"
2018,"92","46.90Z","12",9,"46"
2018,"92","47.11B","12",2,"47"
2018,"92","47.11C","12",3,"47"
2018,"92","47.11D","12",70,"47"
2018,"92","47.11E","12",3,"47"
2018,"92","47.11F","12",1,"47"
2018,"92","47.19A","12",1,"47"
2018,"92","47.19B","12",5,"47"
2018,"92","47.21Z","12",1,"47"
2018,"92","47.23Z","12",1,"47"
2018,"92","47.29Z","12",4,"47"
2018,"92","47.30Z","12",1,"47"
2018,"92","47.41Z","12",5,"47"
2018,"92","47.42Z","12",2,"47"
2018,"92","47.43Z","12",1,"47"
2018,"92","47.52B","12",2,"47"
2018,"92","47.53Z","12",1,"47"
2018,"92","47.54Z","12",5,"47"
2018,"92","47.59B","12",4,"47"
2018,"92","47.62Z","12",3,"47"
2018,"92","47.64Z","12",6,"47"
2018,"92","47.65Z","12",1,"47"
2018,"92","47.71Z","12",16,"47"
2018,"92","47.72A","12",2,"47"
2018,"92","47.72B","12",1,"47"
2018,"92","47.73Z","12",4,"47"
2018,"92","47.74Z","12",3,"47"
2018,"92","47.75Z","12",5,"47"
2018,"92","47.76Z","12",2,"47"
2018,"92","47.77Z","12",1,"47"
2018,"92","47.78A","12",2,"47"
2018,"92","47.78B","12",1,"47"
2018,"92","47.78C","12",2,"47"
2018,"92","47.91A","12",2,"47"
2018,"92","47.91B","12",3,"47"
2018,"92","47.99A","12",2,"47"
2018,"92","47.99B","12",1,"47"
2018,"92","49.10Z","12",2,"49"
2018,"92","49.31Z","12",1,"49"
2018,"92","49.32Z","12",7,"49"
2018,"92","49.39A","12",5,"49"
2018,"92","49.39B","12",7,"49"
2018,"92","49.41A","12",18,"49"
2018,"92","49.41B","12",11,"49"
2018,"92","49.42Z","12",9,"49"
2018,"92","49.50Z","12",1,"49"
2018,"92","50.20Z","12",1,"50"
2018,"92","51.10Z","12",2,"51"
2018,"92","52.10B","12",7,"52"
2018,"92","52.21Z","12",12,"52"
2018,"92","52.22Z","12",1,"52"
