,src,dest,weight
57281,27.40,23.43,0.8084895208847878
57293,27.40,23.91,0.773424045771383
57298,27.40,24.32,0.7588687797750941
57316,27.40,25.72,0.7948867806083044
57320,27.40,25.93,0.7596228540804573
57340,27.40,27.51,0.8426456873692851
57345,27.40,28.13,0.793786767902732
57346,27.40,28.14,0.7647990803026609
57347,27.40,28.15,0.8659629020650791
57352,27.40,28.25,0.8410875662926024
57367,27.40,29.32,0.8175700790055188
57374,27.40,30.92,0.8960909918216258
57542,27.51,22.19,0.8354580601716571
57545,27.51,22.23,0.791613092070319
57548,27.51,23.12,0.7922981618977973
57552,27.51,23.20,0.752096359009178
57557,27.51,23.43,0.7965127846468866
57569,27.51,23.91,0.7633932136588533
57587,27.51,25.21,0.8219264981356036
57592,27.51,25.72,0.8555129806851777
57596,27.51,25.93,0.763864712875908
57609,27.51,27.11,0.7674903006998367
57614,27.51,27.33,0.8362659063090921
57615,27.51,27.40,0.8426456873692851
57617,27.51,27.52,0.7974022021271684
57621,27.51,28.13,0.811723132250459
57623,27.51,28.15,0.789777737756538
57628,27.51,28.25,0.9668394958324942
57642,27.51,29.31,0.8256096929108065
57643,27.51,29.32,0.8796797316934564
57646,27.51,30.20,0.7643659668088023
57650,27.51,30.92,0.850287580302268
57652,27.51,31.01,0.7900427558459575
57653,27.51,31.02,0.7900427558459575
57655,27.51,31.09,0.7990822763104382
57778,27.52,14.31,0.7696675821406389
57784,27.52,16.21,0.7612554477945774
57785,27.52,16.22,0.7870099090217879
57824,27.52,23.12,0.7524456826286637
57825,27.52,23.13,0.7600035050520508
57832,27.52,23.42,0.7627132268796457
57843,27.52,23.69,0.7942677859222145
57851,27.52,24.33,0.7873025504288305
57861,27.52,25.11,0.7986173125700495
57862,27.52,25.12,0.8095596330600466
57863,27.52,25.21,0.8496968617815039
57868,27.52,25.72,0.8223036566559292
57871,27.52,25.92,0.750236806909927
57888,27.52,27.31,0.7514601641098639
57889,27.52,27.32,0.7742016169985828
57890,27.52,27.33,0.8372253443597102
57892,27.52,27.51,0.7974022021271684
57904,27.52,28.25,0.7785790387230584
57917,27.52,29.20,0.7735305934025988
57918,27.52,29.31,0.8037253185972633
57927,27.52,30.99,0.8163499865465622
57928,27.52,31.01,0.8790027458233938
57929,27.52,31.02,0.8790027458233938
57931,27.52,31.09,0.8836728896562283
58108,27.90,23.42,0.7666868012669428
58161,27.90,27.11,0.7622031768958182
58164,27.90,27.31,0.9280313921352609
58165,27.90,27.32,0.9091110145209367
58166,27.90,27.33,0.7567138098877373
58180,27.90,28.25,0.7511982370499058
58194,27.90,29.31,0.9226359628485954
58357,28.11,20.17,0.7533090226661023
58365,28.11,20.59,0.7701483208404019
58397,28.11,23.91,0.8054829453324219
58409,28.11,24.45,0.7607176114590708
58432,28.11,26.51,0.8128025600075693
58448,28.11,28.12,0.8391121200598215
58449,28.11,28.13,0.8337999177414188
58450,28.11,28.14,0.7694499176863575
58451,28.11,28.15,0.7737757000770584
58467,28.11,28.99,0.7681539315408896
58474,28.11,30.20,0.776717489315043
58475,28.11,30.30,0.8295342703483057
58624,28.12,18.13,0.7948053310771866
58673,28.12,23.91,0.8415487139827025
58688,28.12,24.52,0.7901846326037328
58697,28.12,25.73,0.7802301824104989
58701,28.12,25.94,0.7728699116344346
58708,28.12,26.51,0.8719876470833363
58723,28.12,28.11,0.8391121200598215
58725,28.12,28.13,0.9282014479647412
58726,28.12,28.14,0.9556573821085192
58727,28.12,28.15,0.851918013474181
58728,28.12,28.21,0.8000844722203813
58729,28.12,28.22,0.7802063966493508
58733,28.12,28.29,0.8003883732731605
58734,28.12,28.30,0.7661269457103288
58740,28.12,28.94,0.755150179457929
58741,28.12,28.95,0.7591185388214006
58743,28.12,28.99,0.8538267128787391
58747,28.12,29.32,0.7787251176408876
58750,28.12,30.20,0.7624080017244415
58900,28.13,18.13,0.767439077258553
58909,28.13,20.17,0.7840319581859395
58922,28.13,22.19,0.815562810396983
58932,28.13,23.20,0.7562852036690365
58937,28.13,23.43,0.7861990414251432
58949,28.13,23.91,0.8005949202858973
58954,28.13,24.32,0.7642906151118083
58967,28.13,25.21,0.7553030328639665
58977,28.13,25.94,0.7907598934435761
58984,28.13,26.51,0.794617779593725
58989,28.13,27.11,0.7685833055558751
58995,28.13,27.40,0.793786767902732
58996,28.13,27.51,0.811723132250459
58999,28.13,28.11,0.8337999177414188
59000,28.13,28.12,0.9282014479647412
59002,28.13,28.14,0.8640033329605701
59003,28.13,28.15,0.8872582977867787
59004,28.13,28.21,0.7654668545017422
59008,28.13,28.25,0.8623811807062081
59016,28.13,28.94,0.770512828128841
59019,28.13,28.99,0.774757363920897
59023,28.13,29.32,0.8335046987661674
59026,28.13,30.20,0.7925458683161535
59030,28.13,30.92,0.7785809298233944
59176,28.14,18.13,0.7911383362464346
59225,28.14,23.91,0.8467453935486245
59240,28.14,24.52,0.7837634462140612
59249,28.14,25.73,0.7999552403644046
59253,28.14,25.94,0.7986538492395598
59260,28.14,26.51,0.8324293864956605
59265,28.14,27.11,0.7623629328949648
59271,28.14,27.40,0.7647990803026609
59275,28.14,28.11,0.7694499176863575
59276,28.14,28.12,0.9556573821085192
59277,28.14,28.13,0.8640033329605701
59279,28.14,28.15,0.814314970604535
59280,28.14,28.21,0.7742057074412024
59285,28.14,28.29,0.7828294689810484
59292,28.14,28.94,0.7589047460950226
59295,28.14,28.99,0.8085309117753503
59299,28.14,29.32,0.7608701745853026
59306,28.14,30.92,0.7526800613288851
59318,28.14,32.50,0.7561394227917626
59446,28.15,17.12,0.7575946297304145
59474,28.15,22.19,0.8088152717336186
59484,28.15,23.20,0.8264800552693403
59489,28.15,23.43,0.8050578507843517
59501,28.15,23.91,0.8112005345813535
59504,28.15,24.20,0.7959154485828654
59506,28.15,24.32,0.8432521444229437
59516,28.15,24.52,0.7629969896895733
59519,28.15,25.21,0.7637993782461793
59524,28.15,25.72,0.782460293911347
59529,28.15,25.94,0.8343867317714913
59547,28.15,27.40,0.8659629020650791
59548,28.15,27.51,0.789777737756538
59551,28.15,28.11,0.7737757000770584
59552,28.15,28.12,0.851918013474181
59553,28.15,28.13,0.8872582977867787
59554,28.15,28.14,0.814314970604535
59556,28.15,28.21,0.7739164005152183
59560,28.15,28.25,0.8062682781250645
59565,28.15,28.91,0.7954579081583435
59568,28.15,28.94,0.7871420855866319
59575,28.15,29.32,0.8362258581651951
59578,28.15,30.20,0.8409164473115398
59582,28.15,30.92,0.841968609648308
59760,28.21,23.20,0.7559412507931043
59777,28.21,23.91,0.8178490477527207
59781,28.21,24.31,0.7939537740201481
59782,28.21,24.32,0.7665912579777956
59795,28.21,25.21,0.8167230663265029
59798,28.21,25.40,0.7515692131312566
59800,28.21,25.72,0.7740368590168513
59801,28.21,25.73,0.8029241411403527
59804,28.21,25.93,0.7541443688271665
59828,28.21,28.12,0.8000844722203813
59829,28.21,28.13,0.7654668545017422
59830,28.21,28.14,0.7742057074412024
59831,28.21,28.15,0.7739164005152183
59841,28.21,28.91,0.768301999123401
59843,28.21,28.93,0.7760680144887235
59845,28.21,28.95,0.7635964994599989
59847,28.21,28.99,0.7858771926566892
59851,28.21,29.32,0.7952963603440106
59854,28.21,30.20,0.8168645411273021
59881,28.21,58.13,0.7520872432325372
59882,28.21,58.14,0.7520872432325372
59887,28.21,71.11,0.8118893627499215
60019,28.22,20.52,0.7577295194883075
60021,28.22,20.59,0.8821975958679111
60058,28.22,24.32,0.7849818939206836
60065,28.22,24.45,0.7754491744521679
60088,28.22,26.51,0.7833471988220049
60090,28.22,26.60,0.7650483295512405
60104,28.22,28.12,0.7802063966493508
60113,28.22,28.29,0.7541700757275165
60123,28.22,28.99,0.7636854812423823
60319,28.23,23.49,0.7753699431276369
60854,28.25,22.19,0.8381068085613643
60857,28.25,22.23,0.7684500881567798
60860,28.25,23.12,0.7699336430302294
60869,28.25,23.43,0.806130748247182
60899,28.25,25.21,0.7994912929962528
60904,28.25,25.72,0.8259552901836062
60921,28.25,27.11,0.8023929291760233
60926,28.25,27.33,0.8397377046002165
60927,28.25,27.40,0.8410875662926024
60928,28.25,27.51,0.9668394958324942
60929,28.25,27.52,0.7785790387230584
60930,28.25,27.90,0.7511982370499058
60933,28.25,28.13,0.8623811807062081
60935,28.25,28.15,0.8062682781250645
60954,28.25,29.31,0.8292096460834203
60955,28.25,29.32,0.8739525434664388
60962,28.25,30.92,0.848639934388544
60964,28.25,31.01,0.75607104310851
60965,28.25,31.02,0.75607104310851
60967,28.25,31.09,0.7707805213000156
61108,28.29,18.13,0.7809496354830564
61125,28.29,20.59,0.7541044428638264
61192,28.29,26.51,0.7949497757730647
61194,28.29,26.60,0.7503379859683338
61208,28.29,28.12,0.8003883732731605
61210,28.29,28.14,0.7828294689810484
61213,28.29,28.22,0.7541700757275165
61219,28.29,28.41,0.7858033972244627
61220,28.29,28.49,0.8089795819355092
61227,28.29,28.99,0.7810152796379699
61250,28.29,32.50,0.7892343149400871
61318,28.30,10.11,0.7901492187901193
61319,28.30,10.12,0.7600716411091372
61330,28.30,10.62,0.8038259813430526
61348,28.30,11.06,0.7791365739649003
61378,28.30,17.12,0.778123290067906
61399,28.30,20.52,0.7681138351363804
61401,28.30,20.59,0.7835024626905234
61484,28.30,28.12,0.7661269457103288
61498,28.30,28.92,0.8253733521372721
61505,28.30,29.20,0.7815869432104094
61660,28.41,18.13,0.8197784138906618
61709,28.41,23.91,0.7579924286456265
61733,28.41,25.73,0.7833588183994638
61769,28.41,28.29,0.7858033972244627
61773,28.41,28.91,0.7774540246846102
61776,28.41,28.94,0.8628535080367921
61777,28.41,28.95,0.8130969616242611
61779,28.41,28.99,0.7883121954326113
61974,28.49,23.44,0.7646056736151035
62016,28.49,26.12,0.7864300121111462
62018,28.49,26.30,0.7715864936931278
62019,28.49,26.40,0.7790399455201379
62020,28.49,26.51,0.7590320510812332
62023,28.49,26.70,0.8559723623449671
62045,28.49,28.29,0.8089795819355092
62078,28.49,32.50,0.7502377851446504
62261,28.91,23.91,0.7572181264679989
62264,28.91,24.20,0.7866476402695961
62265,28.91,24.31,0.7781609757501425
62266,28.91,24.32,0.7848756447927333
62284,28.91,25.72,0.7578630092357604
62285,28.91,25.73,0.7564697127079644
62289,28.91,25.94,0.8041746769835924
62315,28.91,28.15,0.7954579081583435
62316,28.91,28.21,0.768301999123401
62323,28.91,28.41,0.7774540246846102
62328,28.91,28.94,0.8025929607712876
62482,28.92,17.12,0.7929768609031738
62598,28.92,28.30,0.8253733521372721
62608,28.92,29.10,0.7981717120461478
62707,28.93,10.51,0.7718941938610051
62798,28.93,23.32,0.7809501382255295
62831,28.93,25.21,0.838038919138641
62839,28.93,25.92,0.7564596453452942
62868,28.93,28.21,0.7760680144887235
62890,28.93,30.20,0.7616955413228725
62917,28.93,58.13,0.804136253439481
62918,28.93,58.14,0.804136253439481
63040,28.94,18.13,0.8089873481861798
63089,28.94,23.91,0.7820438713580266
63094,28.94,24.32,0.7893811617511097
63117,28.94,25.94,0.8042472945137196
63140,28.94,28.12,0.755150179457929
63141,28.94,28.13,0.770512828128841
63142,28.94,28.14,0.7589047460950226
63143,28.94,28.15,0.7871420855866319
63151,28.94,28.41,0.8628535080367921
63153,28.94,28.91,0.8025929607712876
63157,28.94,28.95,0.8110126065244145
63166,28.94,30.20,0.7570910376435682
63316,28.95,18.13,0.763820385293358
63365,28.95,23.91,0.7660069347858405
63370,28.95,24.32,0.7829808595909378
63389,28.95,25.73,0.7670422584948826
63416,28.95,28.12,0.7591185388214006
63420,28.95,28.21,0.7635964994599989
63427,28.95,28.41,0.8130969616242611
63432,28.95,28.94,0.8110126065244145
63435,28.95,28.99,0.7669776421203348
63442,28.95,30.20,0.7602043997643586
63868,28.99,18.13,0.8474402609899494
63885,28.99,20.59,0.7597705152379128
63917,28.99,23.91,0.7986852859533886
63932,28.99,24.52,0.7633226456739848
63941,28.99,25.73,0.7797591915775345
63952,28.99,26.51,0.8343503823463825
63967,28.99,28.11,0.7681539315408896
63968,28.99,28.12,0.8538267128787391
63969,28.99,28.13,0.774757363920897
63970,28.99,28.14,0.8085309117753503
63972,28.99,28.21,0.7858771926566892
63973,28.99,28.22,0.7636854812423823
63977,28.99,28.29,0.7810152796379699
63979,28.99,28.41,0.7883121954326113
63985,28.99,28.95,0.7669776421203348
64166,29.10,22.19,0.7989778949991088
64176,29.10,23.20,0.7582089996752033
64193,29.10,23.91,0.7886189221801705
64258,29.10,28.92,0.7981717120461478
64267,29.10,29.32,0.8787517884348921
64274,29.10,30.92,0.7835409543861506
64384,29.20,11.06,0.7596780505274753
64409,29.20,16.22,0.7837491702845845
64410,29.20,16.23,0.7614817060258294
64448,29.20,23.12,0.7582982075486102
64450,29.20,23.14,0.7664544844257586
64485,29.20,25.11,0.7592510624650847
64486,29.20,25.12,0.7522744140414903
64487,29.20,25.21,0.7939895707257615
64514,29.20,27.33,0.8012763192610389
64517,29.20,27.52,0.7735305934025988
64530,29.20,28.30,0.7815869432104094
64551,29.20,30.99,0.93115172176358
64552,29.20,31.01,0.7678957808512368
64553,29.20,31.02,0.7678957808512368
64555,29.20,31.09,0.7608804657155412
64718,29.31,22.19,0.802217358454878
64732,29.31,23.42,0.79566654374487
64751,29.31,24.33,0.7782253750232614
64761,29.31,25.11,0.7863050212567798
64762,29.31,25.12,0.796823780748359
64768,29.31,25.72,0.8080633000865004
64771,29.31,25.92,0.7809576276626788
64772,29.31,25.93,0.750032530487986
64785,29.31,27.11,0.7718459631023805
64788,29.31,27.31,0.9029513266951079
64789,29.31,27.32,0.893835900397334
64790,29.31,27.33,0.8137570852787445
64792,29.31,27.51,0.8256096929108065
64793,29.31,27.52,0.8037253185972633
64794,29.31,27.90,0.9226359628485954
64804,29.31,28.25,0.8292096460834203
64819,29.31,29.32,0.8340414032119878
64826,29.31,30.92,0.7818321061976743
64828,29.31,31.01,0.7860121387845365
64829,29.31,31.02,0.7860121387845365
64831,29.31,31.09,0.7945532954018959
64994,29.32,22.19,0.921153697057528
65000,29.32,23.12,0.8004201570937375
65004,29.32,23.20,0.8129099163793232
65009,29.32,23.43,0.8211008631000916
65021,29.32,23.91,0.8682339582308631
65024,29.32,24.20,0.7811797465988995
65025,29.32,24.31,0.7735271869777363
65026,29.32,24.32,0.777761799658482
65039,29.32,25.21,0.7734528136528405
65044,29.32,25.72,0.8441949109613986
65048,29.32,25.93,0.8234559750965316
65049,29.32,25.94,0.7702659336816119
65061,29.32,27.11,0.764972841544348
65066,29.32,27.33,0.7986591957950199
65067,29.32,27.40,0.8175700790055188
65068,29.32,27.51,0.8796797316934564
65072,29.32,28.12,0.7787251176408876
65073,29.32,28.13,0.8335046987661674
65074,29.32,28.14,0.7608701745853026
65075,29.32,28.15,0.8362258581651951
65076,29.32,28.21,0.7952963603440106
65080,29.32,28.25,0.8739525434664388
65092,29.32,29.10,0.8787517884348921
65094,29.32,29.31,0.8340414032119878
65098,29.32,30.20,0.7763656202608384
65102,29.32,30.92,0.8750025437314284
65660,30.12,32.11,0.7521644979737105
65677,30.12,58.13,0.7728166369987315
65678,30.12,58.14,0.7728166369987315
65822,30.20,22.19,0.7731387040123661
65832,30.20,23.20,0.8407480010306305
65849,30.20,23.91,0.7618212655387531
65853,30.20,24.31,0.8036459726167706
65854,30.20,24.32,0.7580435306304246
65867,30.20,25.21,0.83814666321511
65872,30.20,25.72,0.7510336815067704
65877,30.20,25.94,0.7687998382622938
65896,30.20,27.51,0.7643659668088023
65899,30.20,28.11,0.776717489315043
65900,30.20,28.12,0.7624080017244415
65901,30.20,28.13,0.7925458683161535
65903,30.20,28.15,0.8409164473115398
65904,30.20,28.21,0.8168645411273021
65915,30.20,28.93,0.7616955413228725
65916,30.20,28.94,0.7570910376435682
65917,30.20,28.95,0.7602043997643586
65923,30.20,29.32,0.7763656202608384
66081,30.30,20.13,0.784820421221117
66093,30.30,20.59,0.76286418787683
66137,30.30,24.45,0.8351463495315643
66138,30.30,24.46,0.7563245444141564
66175,30.30,28.11,0.8295342703483057
66926,30.92,22.19,0.8224633722269366
66932,30.92,23.12,0.7585858371683729
66936,30.92,23.20,0.7847774005208885
66941,30.92,23.43,0.8433253547734216
66953,30.92,23.91,0.7873104923362337
66956,30.92,24.20,0.7621154234433617
66976,30.92,25.72,0.8291271745633988
66980,30.92,25.93,0.8003860510485687
66981,30.92,25.94,0.7891868136251871
66999,30.92,27.40,0.8960909918216258
67000,30.92,27.51,0.850287580302268
67005,30.92,28.13,0.7785809298233944
67006,30.92,28.14,0.7526800613288851
67007,30.92,28.15,0.841968609648308
67012,30.92,28.25,0.848639934388544
67024,30.92,29.10,0.7835409543861506
67026,30.92,29.31,0.7818321061976743
67027,30.92,29.32,0.8750025437314284
67169,30.99,16.22,0.8171225322222876
67170,30.99,16.23,0.8126367227122224
67222,30.99,23.61,0.8032897388951448
67227,30.99,23.69,0.7926371928509482
67245,30.99,25.11,0.816775246437286
67246,30.99,25.12,0.8066249493892232
67247,30.99,25.21,0.7881144897805359
67255,30.99,25.92,0.7676056907711513
67274,30.99,27.33,0.8056244547150797
67277,30.99,27.52,0.8163499865465622
67301,30.99,29.20,0.93115172176358
67312,30.99,31.01,0.8279380652722979
67313,30.99,31.02,0.8279380652722979
67314,30.99,31.03,0.7711486922273245
67315,30.99,31.09,0.8136733442269465
67333,30.99,58.13,0.7833034656802953
67334,30.99,58.14,0.7833034656802953
67335,30.99,58.19,0.780063529171148
67426,31.01,13.92,0.7611862268528261
67438,31.01,14.31,0.8557144760105415
67444,31.01,16.21,0.7794681486338859
67445,31.01,16.22,0.8537655805148452
67446,31.01,16.23,0.8028340372709517
67481,31.01,22.23,0.7659715597905623
67492,31.01,23.42,0.7609220885775856
67498,31.01,23.61,0.7818610856524149
67503,31.01,23.69,0.7929022899413518
67511,31.01,24.33,0.7688561407091811
67521,31.01,25.11,0.8332343843951664
67522,31.01,25.12,0.8355009505482043
67523,31.01,25.21,0.8358270806941613
67528,31.01,25.72,0.8318800420925699
67548,31.01,27.31,0.7790997956624997
67549,31.01,27.32,0.7905252593499926
67550,31.01,27.33,0.8551922858280079
67552,31.01,27.51,0.7900427558459575
67553,31.01,27.52,0.8790027458233938
67564,31.01,28.25,0.75607104310851
67577,31.01,29.20,0.7678957808512368
67578,31.01,29.31,0.7860121387845365
67587,31.01,30.99,0.8279380652722979
67589,31.01,31.02,0.9999999999999998
67590,31.01,31.03,0.817283551023429
67591,31.01,31.09,0.9877887396527067
67702,31.02,13.92,0.7611862268528261
67714,31.02,14.31,0.8557144760105415
67720,31.02,16.21,0.7794681486338859
67721,31.02,16.22,0.8537655805148452
67722,31.02,16.23,0.8028340372709517
67757,31.02,22.23,0.7659715597905623
67768,31.02,23.42,0.7609220885775856
67774,31.02,23.61,0.7818610856524149
67779,31.02,23.69,0.7929022899413518
67787,31.02,24.33,0.7688561407091811
67797,31.02,25.11,0.8332343843951664
67798,31.02,25.12,0.8355009505482043
67799,31.02,25.21,0.8358270806941613
67804,31.02,25.72,0.8318800420925699
67824,31.02,27.31,0.7790997956624997
67825,31.02,27.32,0.7905252593499926
67826,31.02,27.33,0.8551922858280079
67828,31.02,27.51,0.7900427558459575
67829,31.02,27.52,0.8790027458233938
67840,31.02,28.25,0.75607104310851
67853,31.02,29.20,0.7678957808512368
67854,31.02,29.31,0.7860121387845365
67863,31.02,30.99,0.8279380652722979
67864,31.02,31.01,0.9999999999999998
67866,31.02,31.03,0.817283551023429
67867,31.02,31.09,0.9877887396527067
67944,31.03,10.13,0.7635353954685412
67978,31.03,13.92,0.8300574246216847
67980,31.03,13.94,0.7568904541983053
67990,31.03,14.31,0.8117808573870366
68139,31.03,30.99,0.7711486922273245
68140,31.03,31.01,0.817283551023429
68141,31.03,31.02,0.817283551023429
68143,31.03,31.09,0.8064611718737753
68254,31.09,13.92,0.7645465833732354
68266,31.09,14.31,0.8413348508642826
68273,31.09,16.22,0.8073514942512441
68274,31.09,16.23,0.7636737907012817
68320,31.09,23.42,0.7597212423242463
68331,31.09,23.69,0.7581306094131084
68349,31.09,25.11,0.7894665525292792
68350,31.09,25.12,0.7912067829298208
68351,31.09,25.21,0.8300560637848249
68356,31.09,25.72,0.8398613637397618
68376,31.09,27.31,0.7749425426007384
68377,31.09,27.32,0.7849819263421491
68378,31.09,27.33,0.837222537498149
68380,31.09,27.51,0.7990822763104382
68381,31.09,27.52,0.8836728896562283
68392,31.09,28.25,0.7707805213000156
68405,31.09,29.20,0.7608804657155412
68406,31.09,29.31,0.7945532954018959
68415,31.09,30.99,0.8136733442269465
68416,31.09,31.01,0.9877887396527067
68417,31.09,31.02,0.9877887396527067
68418,31.09,31.03,0.8064611718737753
68424,31.09,32.30,0.751422337257594
68685,32.11,30.12,0.7521644979737105
68974,32.12,32.13,0.7955129495666966
69097,32.13,15.12,0.751397890145302
69249,32.13,32.12,0.7955129495666966
69256,32.13,32.99,0.7526758114728916
69530,32.20,32.50,0.7567824691520257
69634,32.30,13.92,0.8315263170158653
69640,32.30,14.11,0.8593993841586105
69641,32.30,14.12,0.8352157846034859
69642,32.30,14.13,0.8579208099167238
69643,32.30,14.14,0.8347552282383663
69644,32.30,14.19,0.8825410401142402
69646,32.30,14.31,0.7722563976974655
69647,32.30,14.39,0.8260566515364905
69650,32.30,15.20,0.9542502570216969
69799,32.30,31.09,0.751422337257594
70296,32.50,26.12,0.7511429943762494
70301,32.50,26.52,0.7784138821297789
70302,32.50,26.60,0.7801588804258643
70318,32.50,28.14,0.7561394227917626
70325,32.50,28.29,0.7892343149400871
70328,32.50,28.49,0.7502377851446504
70355,32.50,32.20,0.7567824691520257
70744,32.99,14.11,0.8303833419016206
70748,32.99,14.19,0.7648648216532006
70753,32.99,15.12,0.7956325108660923
70906,32.99,32.13,0.7526758114728916
70949,35.11,01.41,0.8002076902878634
70950,35.11,01.42,0.8000756770614881
70959,35.11,02.20,0.7789855533302071
70973,35.11,08.12,0.7663851535418823
70988,35.11,10.52,0.7644635429453782
70991,35.11,10.71,0.7947389044341016
70992,35.11,10.72,0.7947389044341016
70994,35.11,10.81,0.7937929259361798
71007,35.11,11.05,0.8429950074588066
71009,35.11,11.07,0.8037528224544288
71031,35.11,16.10,0.8033653149872766
71032,35.11,16.21,0.7624821254979903
71033,35.11,16.22,0.7611242607537227
71034,35.11,16.23,0.7543292834199329
71039,35.11,17.21,0.7725990410143397
71068,35.11,22.22,0.7682458924939911
71084,35.11,23.51,0.768932719444188
71086,35.11,23.61,0.7611782199556164
71091,35.11,23.69,0.7790698363492748
71109,35.11,25.11,0.7904924196981715
71110,35.11,25.12,0.7893662054054513
71118,35.11,25.91,0.7688899651990486
71119,35.11,25.92,0.7955147842147501
71138,35.11,27.33,0.7616179815481517
71192,35.11,38.11,0.7593521980775053
71253,35.21,08.99,0.7602380943754062
71801,38.11,08.12,0.7698274832928869
71819,38.11,10.71,0.7726582628614018
71820,38.11,10.72,0.7726582628614018
71825,38.11,10.84,0.7502346925100387
71835,38.11,11.05,0.7955012652755378
71913,38.11,23.52,0.7657000527309481
72017,38.11,35.11,0.7593521980775053
72150,38.12,19.20,0.9812233407451864
72155,38.12,20.15,0.7559625636361285
72761,38.32,24.45,0.7522046855233759
72988,58.11,20.41,0.7541598383170675
72999,58.11,22.21,0.7503996373884008
73129,58.11,58.13,0.8047776059867573
73130,58.11,58.14,0.8047776059867573
73163,58.13,01.47,0.7507653510463906
73188,58.13,10.13,0.7518223418982973
73195,58.13,10.51,0.7534446483349029
73196,58.13,10.52,0.7892323947155144
73215,58.13,11.05,0.7572218526078852
73263,58.13,20.30,0.8129871472126778
73264,58.13,20.41,0.7551565894797991
73286,58.13,23.32,0.81263150927612
73294,58.13,23.61,0.7557055013286041
73299,58.13,23.69,0.761389134918669
73307,58.13,24.33,0.7673622578373502
73317,58.13,25.11,0.7993387247641057
73318,58.13,25.12,0.7986625857368541
73319,58.13,25.21,0.8165777077159713
73326,58.13,25.91,0.7549762927517519
73327,58.13,25.92,0.8170372740657911
73346,58.13,27.33,0.7533334478993089
73356,58.13,28.21,0.7520872432325372
73367,58.13,28.93,0.804136253439481
73377,58.13,30.12,0.7728166369987315
73383,58.13,30.99,0.7833034656802953
73404,58.13,58.11,0.8047776059867573
73406,58.13,58.14,1.0000000000000002
73407,58.13,58.19,0.820598040963058
73439,58.14,01.47,0.7507653510463906
73464,58.14,10.13,0.7518223418982973
73471,58.14,10.51,0.7534446483349029
73472,58.14,10.52,0.7892323947155144
73491,58.14,11.05,0.7572218526078852
73539,58.14,20.30,0.8129871472126778
73540,58.14,20.41,0.7551565894797991
73562,58.14,23.32,0.81263150927612
73570,58.14,23.61,0.7557055013286041
73575,58.14,23.69,0.761389134918669
73583,58.14,24.33,0.7673622578373502
73593,58.14,25.11,0.7993387247641057
73594,58.14,25.12,0.7986625857368541
73595,58.14,25.21,0.8165777077159713
73602,58.14,25.91,0.7549762927517519
73603,58.14,25.92,0.8170372740657911
73622,58.14,27.33,0.7533334478993089
73632,58.14,28.21,0.7520872432325372
73643,58.14,28.93,0.804136253439481
73653,58.14,30.12,0.7728166369987315
73659,58.14,30.99,0.7833034656802953
73680,58.14,58.11,0.8047776059867573
73681,58.14,58.13,1.0000000000000002
73683,58.14,58.19,0.820598040963058
73748,58.19,10.52,0.8232976519487952
73749,58.19,10.61,0.7514468051715157
73761,58.19,10.91,0.7658067195493818
73762,58.19,10.92,0.7696441475985647
73767,58.19,11.05,0.7855550973042038
73799,58.19,17.21,0.7841712878455754
73803,58.19,17.29,0.7654046439782131
73815,58.19,20.30,0.8604713049870176
73816,58.19,20.41,0.8313458428467791
73827,58.19,22.21,0.8046535504530422
73828,58.19,22.22,0.7558908279740428
73846,58.19,23.61,0.7591484241767099
73869,58.19,25.11,0.7652936772315848
73870,58.19,25.12,0.7561938027555005
73872,58.19,25.29,0.7620589805095154
73878,58.19,25.91,0.8074870954189302
73879,58.19,25.92,0.8439307724323979
73935,58.19,30.99,0.780063529171148
73957,58.19,58.13,0.820598040963058
73958,58.19,58.14,0.820598040963058
74097,58.29,20.59,0.7637740677712639
74160,58.29,26.12,0.9821348077361428
74161,58.29,26.20,1.0000000000000002
74164,58.29,26.51,0.7716514754497688
74167,58.29,26.70,0.7784471684750103
74168,58.29,26.80,1.0000000000000002
74237,58.29,59.11,0.9999999449972974
74238,58.29,59.20,0.9999993275036075
74373,59.11,20.59,0.763807818799129
74436,59.11,26.12,0.9821382015278881
74437,59.11,26.20,0.9999999449972974
74440,59.11,26.51,0.7717135533985371
74443,59.11,26.70,0.7784237967936428
74444,59.11,26.80,0.9999999449972974
74512,59.11,58.29,0.9999999449972974
74514,59.11,59.20,0.9999993877356623
74649,59.20,20.59,0.7641712247461626
74712,59.20,26.12,0.9820900468652607
74713,59.20,26.20,0.9999993275036074
74716,59.20,26.51,0.7718997663559707
74719,59.20,26.70,0.7783937007306069
74720,59.20,26.80,0.9999993275036075
74788,59.20,58.29,0.9999993275036075
74789,59.20,59.11,0.9999993877356623
74957,71.11,23.91,0.7532797250155718
75012,71.11,28.21,0.8118893627499215
75245,74.20,24.45,0.7593152402109749
75521,90.03,24.45,0.81806013423224
75545,90.03,26.52,0.773290380282602
