src,dest,weight
11.05,58.14,0.7572218526078852
11.05,58.19,0.7855550973042038
11.06,10.11,0.7682959426347006
11.06,28.30,0.7791365739649003
11.06,29.20,0.7596780505274753
11.07,01.13,0.7550851753902375
11.07,01.26,0.7855368281201713
11.07,01.41,0.759476172327039
11.07,01.42,0.7608161839550666
11.07,10.13,0.8284561360245175
11.07,10.32,0.7746411705070446
11.07,10.39,0.7566166766340559
11.07,10.52,0.8367267260715128
11.07,10.61,0.7838809901981312
11.07,10.71,0.8120147878565476
11.07,10.72,0.8120147878565476
11.07,10.81,0.775170533576333
11.07,10.84,0.8018988900869748
11.07,10.86,0.7928209549801384
11.07,11.05,0.9190015264068891
11.07,16.22,0.7569214490638625
11.07,16.23,0.7575522745175101
11.07,17.21,0.8091622362959054
11.07,20.41,0.784803325582591
11.07,22.21,0.7577189254194733
11.07,22.22,0.8099460424507191
11.07,23.51,0.8058666435778046
11.07,23.52,0.7733172203454595
11.07,23.61,0.7662728604588
11.07,23.69,0.7780086629422553
11.07,25.11,0.8009913112608862
11.07,25.12,0.800156809650794
11.07,25.91,0.7953157760326847
11.07,25.92,0.7644957925310516
11.07,35.11,0.8037528224544288
12.00,01.13,0.7568405731438319
12.00,01.15,0.8816930664081037
12.00,01.22,0.8116092250264235
12.00,01.26,0.8155917521136553
12.00,01.27,0.7505069180203292
12.00,01.49,0.7737716576593516
12.00,03.11,0.7563729686024774
12.00,03.12,0.7563729686024774
12.00,08.93,0.7571438944224387
12.00,10.32,0.7624352174805664
12.00,10.39,0.8167059261167986
12.00,10.61,0.7537129198973282
12.00,10.71,0.8003078713242914
12.00,10.72,0.8003078713242914
12.00,10.81,0.757223280794098
12.00,10.83,0.7676024779896553
12.00,10.84,0.7825961793946952
12.00,11.05,0.7613064361508539
12.00,14.12,0.7983001740346823
12.00,14.13,0.7764291194334183
12.00,14.14,0.7943266600367269
12.00,14.39,0.7733693717748735
12.00,17.21,0.7830341179245005
12.00,23.51,0.7537050697643
12.00,23.52,0.7765589921211111
13.10,01.16,0.9454300368947266
13.20,13.96,0.7632464664044303
13.20,23.41,0.7546808864894614
13.20,25.99,0.8035673031843706
13.92,13.94,0.7583997510081342
13.92,14.11,0.7839537933703876
13.92,14.12,0.8276383092484237
13.92,14.13,0.8586154409068947
13.92,14.14,0.831263032613321
13.92,14.19,0.8343905462961909
13.92,14.31,0.8174434400147508
13.92,14.39,0.7901786017827412
13.92,15.20,0.8082450403552628
13.92,31.01,0.7611862268528261
13.92,31.02,0.7611862268528261
13.92,31.03,0.8300574246216847
13.92,31.09,0.7645465833732354
13.92,32.30,0.8315263170158653
13.94,03.11,0.7572646525510071
13.94,03.12,0.7572646525510071
13.94,10.20,0.804987809504925
13.94,13.92,0.7583997510081342
13.94,14.12,0.7850474899799864
13.94,14.13,0.7824790373644157
13.94,14.14,0.8105051080822958
13.94,14.39,0.7656324147349602
13.94,31.03,0.7568904541983053
13.96,13.20,0.7632464664044303
13.96,25.93,0.7623324777846507
14.11,13.92,0.7839537933703876
14.11,14.12,0.8036154522439657
14.11,14.13,0.8235801511919405
14.11,14.14,0.8206741433977707
14.11,14.19,0.9290449173868551
14.11,14.39,0.7906291527021168
14.11,15.20,0.8292972241090011
14.11,32.30,0.8593993841586105
14.11,32.99,0.8303833419016206
14.12,01.15,0.8239338363989366
14.12,01.26,0.814247108746876
14.12,10.39,0.7923379825817913
14.12,10.71,0.7665590360093
14.12,10.72,0.7665590360093
14.12,12.00,0.7983001740346823
14.12,13.92,0.8276383092484237
14.12,13.94,0.7850474899799864
14.12,14.11,0.8036154522439657
14.12,14.13,0.9885600604539914
14.12,14.14,0.9813539931002409
14.12,14.19,0.9098977219635386
14.12,14.31,0.8385295628702976
14.12,14.39,0.9565934873177144
14.12,15.20,0.8324131181383061
14.12,17.21,0.8182548409613946
14.12,22.22,0.7657207909717245
14.12,23.51,0.7669154595480189
14.12,27.31,0.7966196353020687
14.12,27.32,0.8081420607144665
14.12,32.30,0.8352157846034859
14.13,01.15,0.7996879463466671
14.13,01.26,0.7929330779847326
14.13,10.39,0.7712221105960327
14.13,12.00,0.7764291194334183
14.13,13.92,0.8586154409068947
14.13,13.94,0.7824790373644157
14.13,14.11,0.8235801511919405
14.13,14.12,0.9885600604539914
14.13,14.14,0.9836321533704528
14.13,14.19,0.9164091334898816
14.13,14.31,0.8486511644711602
14.13,14.39,0.9584450187385566
14.13,15.20,0.8564401886428243
14.13,17.21,0.7754938313751365
14.13,27.31,0.7822858640631438
14.13,27.32,0.7916207771368089
14.13,32.30,0.8579208099167238
14.14,01.15,0.823071979555179
14.14,01.22,0.7552543207466786
14.14,01.26,0.8091697945170532
14.14,03.11,0.7522560693257029
14.14,03.12,0.7522560693257029
14.14,10.20,0.7538179451947211
14.14,10.39,0.7940687340219942
14.14,12.00,0.7943266600367269
14.14,13.92,0.831263032613321
14.14,13.94,0.8105051080822958
14.14,14.11,0.8206741433977707
14.14,14.12,0.9813539931002409
14.14,14.13,0.9836321533704528
14.14,14.19,0.9164891956571015
14.14,14.31,0.8244064275294745
14.14,14.39,0.971858976176267
14.14,15.20,0.8321256512107067
14.14,17.21,0.7761667479519148
14.14,23.51,0.7500525278239983
14.14,27.31,0.7762357391913883
14.14,27.32,0.7840239866671416
14.14,32.30,0.8347552282383663
14.19,13.92,0.8343905462961909
14.19,14.11,0.9290449173868551
14.19,14.12,0.9098977219635386
14.19,14.13,0.9164091334898816
14.19,14.14,0.9164891956571015
14.19,14.31,0.7745647168656931
14.19,14.39,0.8988799200955008
14.19,15.20,0.8617364528701194
14.19,32.30,0.8825410401142402
14.19,32.99,0.7648648216532006
14.31,13.92,0.8174434400147508
14.31,14.12,0.8385295628702976
14.31,14.13,0.8486511644711602
14.31,14.14,0.8244064275294745
14.31,14.19,0.7745647168656931
14.31,14.39,0.786283271882037
14.31,15.20,0.7602389032964969
14.31,25.11,0.7715776667774268
14.31,25.12,0.7764563192247887
14.31,27.31,0.7558080162888761
14.31,27.32,0.7723898651222765
14.31,27.33,0.7547115212471318
14.31,27.52,0.7696675821406389
14.31,31.01,0.8557144760105415
14.31,31.02,0.8557144760105415
14.31,31.03,0.8117808573870366
14.31,31.09,0.8413348508642826
14.31,32.30,0.7722563976974655
14.39,01.15,0.8257612736617315
14.39,01.22,0.7540796796299452
14.39,01.26,0.783152505659622
14.39,10.39,0.7967532848274472
14.39,12.00,0.7733693717748735
14.39,13.92,0.7901786017827412
14.39,13.94,0.7656324147349602
14.39,14.11,0.7906291527021168
14.39,14.12,0.9565934873177144
14.39,14.13,0.9584450187385566
14.39,14.14,0.971858976176267
14.39,14.19,0.8988799200955008
14.39,14.31,0.786283271882037
14.39,15.20,0.8222032626853077
14.39,17.21,0.7627037848083169
14.39,27.31,0.7841719017510095
14.39,27.32,0.7906231258681818
14.39,32.30,0.8260566515364905
15.11,01.15,0.7805155520296256
15.11,10.39,0.751086910546015
15.12,26.52,0.7506526547154874
15.12,32.13,0.751397890145302
15.12,32.99,0.7956325108660923
15.20,13.92,0.8082450403552628
15.20,14.11,0.8292972241090011
15.20,14.12,0.8324131181383061
15.20,14.13,0.8564401886428243
15.20,14.14,0.8321256512107067
15.20,14.19,0.8617364528701194
15.20,14.31,0.7602389032964969
15.20,14.39,0.8222032626853077
15.20,32.30,0.9542502570216969
16.10,01.41,0.7771997040468643
16.10,01.42,0.7754621766755752
16.10,01.49,0.7519815743594928
16.10,01.50,0.7530607571412034
16.10,02.20,0.9755045940160005
16.10,16.21,0.8571448428545494
16.10,16.22,0.8092027243511146
16.10,16.23,0.784910711402221
16.10,20.15,0.820843564187604
16.10,23.61,0.7599435433192441
16.10,35.11,0.8033653149872766
16.21,01.41,0.7980558960526376
16.21,01.42,0.7938523115211218
16.21,02.20,0.827359868717694
16.21,10.13,0.8070697182338903
16.21,10.42,0.7781741596277582
16.21,10.51,0.761644288786015
16.21,10.86,0.7637130000101788
16.21,11.05,0.7626878681158819
16.21,16.10,0.8571448428545494
16.21,16.22,0.8806355834855323
16.21,16.23,0.8284700725698387
16.21,20.15,0.7667645217214978
16.21,23.52,0.7547058909029141
16.21,23.61,0.8003053447766788
16.21,23.69,0.8305846982273013
16.21,24.33,0.7516531977224659
16.21,25.11,0.8351349517411892
16.21,25.12,0.8317875183277121
16.21,27.33,0.8031102970806863
16.21,27.52,0.7612554477945774
16.21,31.01,0.7794681486338859
16.21,31.02,0.7794681486338859
16.21,35.11,0.7624821254979903
16.22,01.41,0.7640915248048004
16.22,01.42,0.7610838691156249
16.22,02.20,0.7874799725640433
16.22,10.13,0.7950510653044582
16.22,10.42,0.7678788750400921
16.22,11.05,0.7534403742457247
16.22,11.07,0.7569214490638625
16.22,16.10,0.8092027243511146
16.22,16.21,0.8806355834855323
16.22,16.23,0.9147318798819724
16.22,17.21,0.7700892489892195
16.22,23.61,0.8577332618561538
16.22,23.69,0.8456178920883983
16.22,24.33,0.820317450266798
16.22,25.11,0.9151036263503175
16.22,25.12,0.9120379518187481
16.22,25.21,0.780078803023398
16.22,25.91,0.7784733294638586
16.22,25.92,0.778041211623721
16.22,27.31,0.7693165220167366
16.22,27.32,0.7775819077434195
16.22,27.33,0.8631564311486013
16.22,27.52,0.7870099090217879
16.22,29.20,0.7837491702845845
16.22,30.99,0.8171225322222876
16.22,31.01,0.8537655805148452
16.22,31.02,0.8537655805148452
16.22,31.09,0.8073514942512441
16.22,35.11,0.7611242607537227
16.23,01.41,0.7721471511087761
16.23,01.42,0.7678852237085213
16.23,02.20,0.7679175068188906
16.23,10.13,0.7826685757516469
16.23,10.42,0.7529929248483211
16.23,11.07,0.7575522745175101
16.23,16.10,0.784910711402221
16.23,16.21,0.8284700725698387
16.23,16.22,0.9147318798819724
16.23,17.21,0.7988160447429048
16.23,23.61,0.9813339508020834
16.23,23.69,0.8294699872474303
16.23,24.33,0.8009693014248573
16.23,25.11,0.9390086074628103
16.23,25.12,0.8956591536984765
16.23,25.29,0.7638619746329962
16.23,25.91,0.7793260603192369
16.23,25.92,0.7575522705019202
16.23,27.31,0.7723450003318287
16.23,27.32,0.7871889230530696
16.23,27.33,0.8083423427434043
16.23,29.20,0.7614817060258294
16.23,30.99,0.8126367227122224
16.23,31.01,0.8028340372709517
16.23,31.02,0.8028340372709517
16.23,31.09,0.7636737907012817
16.23,35.11,0.7543292834199329
16.29,02.20,0.7510648831041997
17.12,20.16,0.7630197758088644
17.12,23.91,0.7510009864882088
17.12,24.10,0.7514416559594979
17.12,24.32,0.8342854262564159
17.12,28.15,0.7575946297304145
17.12,28.30,0.778123290067906
17.12,28.92,0.7929768609031738
17.21,01.26,0.8150820987353591
17.21,01.49,0.7595834175940266
17.21,10.13,0.7543743007900594
17.21,10.39,0.7509269074041391
17.21,10.42,0.7713385935230113
17.21,10.52,0.8023558012422722
17.21,10.71,0.853955080226322
17.21,10.72,0.853955080226322
17.21,10.84,0.819760027638802
17.21,11.05,0.8232928691840566
17.21,11.07,0.8091622362959054
17.21,12.00,0.7830341179245005
17.21,14.12,0.8182548409613946
17.21,14.13,0.7754938313751365
17.21,14.14,0.7761667479519148
17.21,14.39,0.7627037848083169
17.21,16.22,0.7700892489892195
17.21,16.23,0.7988160447429048
17.21,20.41,0.7837591903262999
17.21,22.21,0.76844638693143
17.21,22.22,0.8451716812581068
17.21,23.51,0.7778332256773139
17.21,23.61,0.8121667142907532
17.21,23.69,0.7965325501487712
17.21,25.11,0.8194720618828928
17.21,25.12,0.8084043771426405
17.21,25.29,0.7732519193369467
17.21,25.91,0.863287161291351
17.21,25.92,0.7885789062181126
17.21,27.31,0.7642863513452826
17.21,27.32,0.7842919292989903
17.21,35.11,0.7725990410143397
17.21,58.19,0.7841712878455754
17.22,17.23,0.9045872512810123
17.22,17.29,0.833143321636447
17.23,17.22,0.9045872512810123
17.23,17.29,0.8161007108307103
17.23,25.11,0.7531065006672553
17.29,17.22,0.833143321636447
17.29,17.23,0.8161007108307103
17.29,58.19,0.7654046439782131
18.13,20.59,0.7829171179526476
18.13,26.51,0.7642330984300738
18.13,26.60,0.7666461151700135
18.13,28.12,0.7948053310771866
18.13,28.13,0.767439077258553
18.13,28.14,0.7911383362464346
18.13,28.29,0.7809496354830564
18.13,28.41,0.8197784138906618
18.13,28.94,0.8089873481861798
18.13,28.95,0.763820385293358
18.13,28.99,0.8474402609899494
19.10,24.10,0.7734956989324357
19.20,06.10,0.7711618034154625
19.20,06.20,0.8111233667320905
19.20,20.15,0.7743829988565303
19.20,38.12,0.9812233407451864
20.12,20.14,0.7521024664427072
20.13,24.45,0.802454553774092
20.13,24.46,0.9645841255189616
20.13,30.30,0.784820421221117
20.14,20.12,0.7521024664427072
20.14,20.16,0.7987054721092965
20.14,20.59,0.784173498551597
20.15,01.50,0.7841532132275253
20.15,02.20,0.7963847975819245
20.15,10.41,0.7749832686757354
20.15,10.42,0.750883577788971
20.15,16.10,0.820843564187604
20.15,16.21,0.7667645217214978
20.15,19.20,0.7743829988565303
20.15,38.12,0.7559625636361285
20.16,17.12,0.7630197758088644
20.16,20.14,0.7987054721092965
20.16,20.59,0.7701296050652143
20.16,24.32,0.7659273518147232
20.17,20.59,0.7991093703010381
20.17,28.11,0.7533090226661023
20.17,28.13,0.7840319581859395
20.30,10.52,0.7907218180261095
20.30,11.05,0.7751409516584056
20.30,20.41,0.8009818665417657
20.30,20.42,0.7597754448724172
20.30,22.21,0.8470245631349005
20.30,25.91,0.7783170043101093
20.30,25.92,0.783972831656822
20.30,58.13,0.8129871472126778
20.30,58.14,0.8129871472126778
20.30,58.19,0.8604713049870176
20.41,01.13,0.7526961305782136
20.41,10.13,0.7835840685073994
20.41,10.32,0.7709113384656814
20.41,10.52,0.8776626753548105
20.41,10.61,0.8467781978655715
20.41,10.71,0.8112664832341467
20.41,10.72,0.8112664832341467
20.41,10.86,0.7927557885524745
20.41,10.89,0.7867118806819944
20.41,10.91,0.7745656389356772
20.41,10.92,0.7746138373055992
20.41,11.05,0.8061205902971713
20.41,11.07,0.784803325582591
20.41,17.21,0.7837591903262999
20.41,20.30,0.8009818665417657
20.41,22.21,0.8553064129440411
20.41,22.22,0.7973915416755839
20.41,23.32,0.7773456981893099
20.41,23.69,0.7706546730928914
20.41,24.33,0.7711997423465089
20.41,25.11,0.7817526213562287
20.41,25.12,0.7827461680433359
20.41,25.29,0.8407137474232997
20.41,25.91,0.8408707746690953
20.41,25.92,0.8682335391536318
20.41,58.11,0.7541598383170675
20.41,58.13,0.7551565894797991
20.41,58.14,0.7551565894797991
20.41,58.19,0.8313458428467791
20.42,20.30,0.7597754448724172
20.52,01.43,0.7607535117217762
20.52,10.62,0.7943794529592692
20.52,20.59,0.7592262195628962
20.52,28.22,0.7577295194883075
20.52,28.30,0.7681138351363804
20.59,01.43,0.7741002258813916
20.59,18.13,0.7829171179526476
20.59,20.14,0.784173498551597
20.59,20.16,0.7701296050652143
20.59,20.17,0.7991093703010381
20.59,20.52,0.7592262195628962
20.59,21.10,0.7643696044310839
20.59,21.20,0.7565197540430035
20.59,24.45,0.8279275334190386
20.59,26.20,0.7637740677712639
20.59,26.51,0.8013186628438975
20.59,26.60,0.8437177602626603
20.59,26.80,0.7637740677712639
20.59,28.11,0.7701483208404019
20.59,28.22,0.8821975958679111
20.59,28.29,0.7541044428638264
20.59,28.30,0.7835024626905234
20.59,28.99,0.7597705152379128
20.59,30.30,0.76286418787683
20.59,58.29,0.7637740677712639
20.59,59.11,0.763807818799129
20.59,59.20,0.7641712247461626
21.10,20.59,0.7643696044310839
21.10,21.20,0.9965592818100797
21.10,26.60,0.770681119234327
21.20,20.59,0.7565197540430035
21.20,21.10,0.9965592818100797
21.20,26.60,0.7641518256586668
22.11,22.19,0.7615213666100704
22.19,22.11,0.7615213666100704
22.19,23.12,0.7545490610018086
22.19,23.20,0.7740827246228437
22.19,23.43,0.768929952441523
22.19,23.91,0.7814605510564413
22.19,24.20,0.7804766210671936
22.19,24.31,0.7502420392433056
22.19,25.21,0.7632168881426518
22.19,25.72,0.8015703789214106
22.19,25.93,0.7622329004612857
22.19,25.94,0.7514537960163753
22.19,27.11,0.7900102407259058
22.19,27.33,0.7573167410350132
22.19,27.40,0.7606848489494353
22.19,27.51,0.8354580601716571
22.19,28.13,0.815562810396983
22.19,28.15,0.8088152717336186
22.19,28.25,0.8381068085613643
22.19,29.10,0.7989778949991088
22.19,29.31,0.802217358454878
22.19,29.32,0.921153697057528
22.19,30.20,0.7731387040123661
22.19,30.92,0.8224633722269366
22.21,10.52,0.8250598437953607
22.21,10.61,0.7865924933415905
22.21,10.71,0.7861612138391765
22.21,10.72,0.7861612138391765
22.21,10.86,0.7545961682067461
22.21,11.05,0.7547234494987557
22.21,11.07,0.7577189254194733
22.21,17.21,0.76844638693143
22.21,20.30,0.8470245631349005
22.21,20.41,0.8553064129440411
22.21,22.22,0.786981135587193
22.21,23.61,0.7744243508858197
22.21,23.69,0.8223954173560117
22.21,24.33,0.795659809831244
22.21,25.11,0.8135157509681039
22.21,25.12,0.8143087536128366
22.21,25.29,0.8176271436710244
22.21,25.91,0.8213606724190606
22.21,25.92,0.8082338168252835
22.21,58.11,0.7503996373884008
22.21,58.19,0.8046535504530422
22.22,01.26,0.8310125106264077
22.22,01.41,0.7560314182002897
22.22,01.42,0.7515483332548656
22.22,01.49,0.759805978475411
22.22,10.13,0.7910328533868025
22.22,10.32,0.7868286871101461
22.22,10.39,0.773408216169447
22.22,10.52,0.8138655342597882
22.22,10.61,0.7601022583694982
22.22,10.71,0.8658235239788714
22.22,10.72,0.8658235239788714
22.22,10.81,0.7612582492460611
22.22,10.84,0.784426412187899
22.22,11.05,0.8362011385046575
22.22,11.07,0.8099460424507191
22.22,14.12,0.7657207909717245
22.22,17.21,0.8451716812581068
22.22,20.41,0.7973915416755839
22.22,22.21,0.786981135587193
22.22,23.51,0.7835819889059559
22.22,23.52,0.7750594240439828
22.22,23.61,0.7531508615329423
22.22,23.69,0.8058163749832312
22.22,25.11,0.7764782001152983
22.22,25.12,0.778657207072983
22.22,25.29,0.7661448680595221
22.22,25.91,0.7987029895620541
22.22,25.92,0.7771380910862641
22.22,35.11,0.7682458924939911
22.22,58.19,0.7558908279740428
22.23,24.33,0.7709715957701131
22.23,25.11,0.7965160892864135
22.23,25.12,0.8113755532747746
22.23,27.33,0.834748895411775
22.23,27.51,0.791613092070319
22.23,28.25,0.7684500881567798
22.23,31.01,0.7659715597905623
22.23,31.02,0.7659715597905623
22.29,23.19,0.7918627298409389
22.29,27.40,0.8609692331161329
23.12,22.19,0.7545490610018086
23.12,23.20,0.8052829261192305
23.12,25.72,0.7673519937145865
23.12,27.40,0.8252036003465861
23.12,27.51,0.7922981618977973
23.12,27.52,0.7524456826286637
23.12,28.25,0.7699336430302294
23.12,29.20,0.7582982075486102
23.12,29.32,0.8004201570937375
23.12,30.92,0.7585858371683729
23.13,23.19,0.7974913976063432
23.13,27.33,0.7547844305651922
23.13,27.52,0.7600035050520508
23.14,29.20,0.7664544844257586
23.19,22.29,0.7918627298409389
23.19,23.13,0.7974913976063432
23.19,27.40,0.7810433050249819
23.20,22.19,0.7740827246228437
23.20,23.12,0.8052829261192305
23.20,23.91,0.7547568748148925
23.20,24.20,0.7796325648460227
23.20,24.31,0.8002452732351821
23.20,24.32,0.7763590691811159
23.20,24.51,0.782403972748998
23.20,25.72,0.7749294753750516
23.20,25.94,0.780718554130289
23.20,27.40,0.8003677114909395
23.20,27.51,0.752096359009178
23.20,28.13,0.7562852036690365
23.20,28.15,0.8264800552693403
23.20,28.21,0.7559412507931043
23.20,29.10,0.7582089996752033
23.20,29.32,0.8129099163793232
23.20,30.20,0.8407480010306305
23.20,30.92,0.7847774005208885
23.32,10.13,0.7784563473427062
23.32,10.52,0.7997145443534207
23.32,20.41,0.7773456981893099
23.32,23.69,0.756575805743737
23.32,25.21,0.7620085100795626
23.32,25.92,0.776933467300599
23.32,28.93,0.7809501382255295
23.32,58.13,0.81263150927612
23.32,58.14,0.81263150927612
23.41,13.20,0.7546808864894614
23.42,25.11,0.7837886320233839
23.42,25.12,0.7864283415864669
23.42,27.31,0.8434697094725843
23.42,27.32,0.8521021167962439
23.42,27.52,0.7627132268796457
23.42,27.90,0.7666868012669428
23.42,29.31,0.79566654374487
23.42,31.01,0.7609220885775856
23.42,31.02,0.7609220885775856
23.42,31.09,0.7597212423242463
23.43,22.19,0.768929952441523
23.43,23.91,0.826485922080072
23.43,25.72,0.7781356456760785
23.43,25.94,0.7651614140068959
23.43,27.11,0.7724766903608048
23.43,27.33,0.7924715368795412
23.43,27.40,0.8084895208847878
23.43,27.51,0.7965127846468866
23.43,28.13,0.7861990414251432
23.43,28.15,0.8050578507843517
23.43,28.25,0.806130748247182
23.43,29.32,0.8211008631000916
23.43,30.92,0.8433253547734216
23.44,28.49,0.7646056736151035
23.49,28.23,0.7753699431276369
23.51,01.15,0.7515860542966657
23.51,01.26,0.7928845146397724
23.51,10.32,0.7664457000467264
23.51,10.39,0.7637727042571149
23.51,10.71,0.7808821040308739
23.51,10.72,0.7808821040308739
23.51,10.81,0.7566793365557922
23.51,10.84,0.7792616412521286
23.51,11.05,0.7697561117706492
23.51,11.07,0.8058666435778046
23.51,12.00,0.7537050697643
23.51,14.12,0.7669154595480189
23.51,14.14,0.7500525278239983
23.51,17.21,0.7778332256773139
23.51,22.22,0.7835819889059559
23.51,23.52,0.752277072094333
23.51,35.11,0.768932719444188
23.52,01.26,0.7613531562462215
23.52,01.49,0.757345931774345
23.52,08.11,0.7919760444261137
23.52,10.32,0.7531968179433204
23.52,10.39,0.7930517506083472
23.52,10.42,0.770142282599114
23.52,10.52,0.7564389306273809
23.52,10.61,0.7851673566816175
23.52,10.71,0.8049047696006048
23.52,10.72,0.8049047696006048
23.52,10.82,0.7566236229638588
23.52,10.84,0.7844825496809955
23.52,11.05,0.7607530245860417
23.52,11.07,0.7733172203454595
23.52,12.00,0.7765589921211111
23.52,16.21,0.7547058909029141
23.52,22.22,0.7750594240439828
23.52,23.51,0.752277072094333
23.52,25.11,0.7509378410437122
23.52,25.91,0.7643587177502431
23.52,25.92,0.7732682531785184
23.52,38.11,0.7657000527309481
23.61,01.41,0.7615453247542073
23.61,01.42,0.7571679915690454
23.61,02.20,0.7524679466295152
23.61,10.13,0.7822021951276277
23.61,10.52,0.7570732705568108
23.61,11.07,0.7662728604588
23.61,16.10,0.7599435433192441
23.61,16.21,0.8003053447766788
23.61,16.22,0.8577332618561538
23.61,16.23,0.9813339508020834
23.61,17.21,0.8121667142907532
23.61,22.21,0.7744243508858197
23.61,22.22,0.7531508615329423
23.61,23.69,0.8696229124758874
23.61,24.33,0.7927404958222684
23.61,25.11,0.9312019459408798
23.61,25.12,0.885228262600321
23.61,25.29,0.7603046784510761
23.61,25.91,0.8004534996795262
23.61,25.92,0.7620440763659133
23.61,27.31,0.7626787153744924
23.61,27.32,0.7814935854113607
23.61,27.33,0.7990266806065035
23.61,30.99,0.8032897388951448
23.61,31.01,0.7818610856524149
23.61,31.02,0.7818610856524149
23.61,35.11,0.7611782199556164
23.61,58.13,0.7557055013286041
23.61,58.14,0.7557055013286041
23.61,58.19,0.7591484241767099
23.62,23.69,0.8215017689291882
23.65,23.69,0.7782629407442592
23.65,24.33,0.750471641433891
23.65,25.12,0.7598268361156262
23.69,01.47,0.784112960353649
23.69,01.49,0.7686165993276939
23.69,10.13,0.8134521598230169
23.69,10.42,0.7570245073000098
23.69,10.52,0.8230244798422574
23.69,10.61,0.765745676067769
23.69,10.71,0.7823377715739076
23.69,10.72,0.7823377715739076
23.69,10.86,0.7711685179650213
23.69,10.89,0.7560625893537445
23.69,11.05,0.7796034367346956
23.69,11.07,0.7780086629422553
23.69,16.21,0.8305846982273013
23.69,16.22,0.8456178920883983
23.69,16.23,0.8294699872474303
23.69,17.21,0.7965325501487712
23.69,20.41,0.7706546730928914
23.69,22.21,0.8223954173560117
23.69,22.22,0.8058163749832312
23.69,23.32,0.756575805743737
23.69,23.61,0.8696229124758874
23.69,23.62,0.8215017689291882
23.69,23.65,0.7782629407442592
23.69,24.33,0.8213039059784726
23.69,25.11,0.8958670542466587
23.69,25.12,0.899450813532937
23.69,25.91,0.8435506132385697
23.69,25.92,0.8202418383367054
23.69,27.31,0.7550014636497452
23.69,27.32,0.7755916422221776
23.69,27.33,0.8406776201782502
23.69,27.52,0.7942677859222145
23.69,30.99,0.7926371928509482
23.69,31.01,0.7929022899413518
23.69,31.02,0.7929022899413518
23.69,31.09,0.7581306094131084
23.69,35.11,0.7790698363492748
23.69,58.13,0.761389134918669
23.69,58.14,0.761389134918669
23.70,08.11,0.7517514730162611
23.91,17.12,0.7510009864882088
23.91,22.19,0.7814605510564413
23.91,23.20,0.7547568748148925
23.91,23.43,0.826485922080072
23.91,24.31,0.7570527961101549
23.91,24.32,0.8154651931985095
23.91,24.52,0.7661721977163086
23.91,25.73,0.8424727817282898
23.91,25.94,0.8265451110339881
23.91,27.40,0.773424045771383
23.91,27.51,0.7633932136588533
23.91,28.11,0.8054829453324219
23.91,28.12,0.8415487139827025
23.91,28.13,0.8005949202858973
23.91,28.14,0.8467453935486245
23.91,28.15,0.8112005345813535
23.91,28.21,0.8178490477527207
23.91,28.41,0.7579924286456265
23.91,28.91,0.7572181264679989
23.91,28.94,0.7820438713580266
23.91,28.95,0.7660069347858405
23.91,28.99,0.7986852859533886
23.91,29.10,0.7886189221801705
23.91,29.32,0.8682339582308631
23.91,30.20,0.7618212655387531
23.91,30.92,0.7873104923362337
23.91,71.11,0.7532797250155718
24.10,17.12,0.7514416559594979
24.10,19.10,0.7734956989324357
24.10,24.32,0.8607866997708966
24.20,22.19,0.7804766210671936
24.20,23.20,0.7796325648460227
24.20,24.31,0.7613362083158965
24.20,24.51,0.7789604961924335
24.20,24.52,0.7831661823596726
24.20,25.94,0.75495309314577
24.20,28.15,0.7959154485828654
24.20,28.91,0.7866476402695961
24.20,29.32,0.7811797465988995
24.20,30.92,0.7621154234433617
24.31,22.19,0.7502420392433056
24.31,23.20,0.8002452732351821
24.31,23.91,0.7570527961101549
24.31,24.20,0.7613362083158965
24.31,24.32,0.7942918294183974
24.31,24.33,0.8203973298022065
24.31,28.21,0.7939537740201481
24.31,28.91,0.7781609757501425
24.31,29.32,0.7735271869777363
24.31,30.20,0.8036459726167706
24.32,17.12,0.8342854262564159
24.32,20.16,0.7659273518147232
24.32,23.20,0.7763590691811159
24.32,23.91,0.8154651931985095
24.32,24.10,0.8607866997708966
24.32,24.31,0.7942918294183974
24.32,25.94,0.7645342314919459
24.32,27.40,0.7588687797750941
24.32,28.13,0.7642906151118083
24.32,28.15,0.8432521444229437
24.32,28.21,0.7665912579777956
24.32,28.22,0.7849818939206836
24.32,28.91,0.7848756447927333
24.32,28.94,0.7893811617511097
24.32,28.95,0.7829808595909378
24.32,29.32,0.777761799658482
24.32,30.20,0.7580435306304246
24.33,10.52,0.7734939184679859
24.33,16.21,0.7516531977224659
24.33,16.22,0.820317450266798
24.33,16.23,0.8009693014248573
24.33,20.41,0.7711997423465089
24.33,22.21,0.795659809831244
24.33,22.23,0.7709715957701131
24.33,23.61,0.7927404958222684
24.33,23.65,0.750471641433891
24.33,23.69,0.8213039059784726
24.33,24.31,0.8203973298022065
24.33,25.11,0.9110299270300732
24.33,25.12,0.9250279496660493
24.33,25.29,0.7627889028128504
24.33,25.91,0.8252151624478634
24.33,25.92,0.8042005334764706
24.33,27.32,0.7528156236845935
24.33,27.33,0.8285429111417945
24.33,27.52,0.7873025504288305
24.33,29.31,0.7782253750232614
24.33,31.01,0.7688561407091811
24.33,31.02,0.7688561407091811
24.33,58.13,0.7673622578373502
24.33,58.14,0.7673622578373502
24.41,01.22,0.7967098974305415
