,0src0,0dest0,weight
42036,23.51,13.94,0.7595666620229524
42041,23.51,14.12,0.7692238373338645
42043,23.51,14.14,0.752977750389451
42048,23.51,15.11,0.7603834363028468
42066,23.51,19.2,0.7594175543483592
42088,23.51,22.22,0.7582926749792156
42105,23.51,23.52,0.7704323294655736
42209,23.51,35.11,0.769282222496011
42213,23.51,38.12,0.7544274809499469
42240,23.52,1.26,0.7596053458894898
42252,23.52,1.49,0.7659140599791572
42268,23.52,8.11,0.7900736546539626
42269,23.52,8.12,0.760326447731191
42280,23.52,10.39,0.7734692758706565
42282,23.52,10.42,0.7524134825853572
42285,23.52,10.61,0.783144443602005
42287,23.52,10.71,0.792459898832102
42288,23.52,10.72,0.792459898832102
42290,23.52,10.81,0.7636741289940103
42293,23.52,10.84,0.7789064570290044
42303,23.52,11.05,0.7623156722716304
42305,23.52,11.07,0.7782444080945843
42328,23.52,16.21,0.7671178018073062
42335,23.52,17.21,0.7600270963188211
42364,23.52,22.22,0.7781831185006873
42380,23.52,23.51,0.7704323294655736
42387,23.52,23.69,0.7530460502854142
42405,23.52,25.11,0.7528359901786974
42414,23.52,25.91,0.7567358082814002
42485,23.52,35.11,0.7813505912319858
42488,23.52,38.11,0.7699064307868932
42531,23.61,2.2,0.7825812187697949
42552,23.61,10.13,0.7807152015829637
42560,23.61,10.52,0.7683788152254558
42603,23.61,16.1,0.7904634260795532
42604,23.61,16.21,0.7852699878440175
42605,23.61,16.22,0.8578724534652982
42606,23.61,16.23,0.983305372588654
42611,23.61,17.21,0.8113906731066854
42639,23.61,22.21,0.7686285573027871
42640,23.61,22.22,0.7719465493979534
42663,23.61,23.69,0.8722974313427845
42671,23.61,24.33,0.794945353901071
42681,23.61,25.11,0.9179286438570591
42682,23.61,25.12,0.8653735036675876
42690,23.61,25.91,0.8164491256764401
42691,23.61,25.92,0.7636984486469052
42708,23.61,27.31,0.7722414252270908
42709,23.61,27.32,0.7907538910381456
42710,23.61,27.33,0.789568293500759
42747,23.61,30.99,0.8147856354206937
42748,23.61,31.01,0.7731040037843832
42749,23.61,31.02,0.7731040037843832
42761,23.61,35.11,0.7716358925996278
42939,23.62,23.69,0.8386428655249838
43767,23.65,23.69,0.7911221151688808
43775,23.65,24.33,0.7597200668994589
43785,23.65,25.11,0.7799024836400599
43786,23.65,25.12,0.7936889592212273
43907,23.69,1.47,0.7909429673715855
43908,23.69,1.49,0.7839854242493904
43932,23.69,10.13,0.8121447444047747
43939,23.69,10.51,0.7586119576518346
43940,23.69,10.52,0.800690758344059
43941,23.69,10.61,0.7599376348866476
43943,23.69,10.71,0.7726424036854166
43944,23.69,10.72,0.7726424036854166
43951,23.69,10.86,0.7679771174182178
43952,23.69,10.89,0.7612395202715909
43984,23.69,16.21,0.8141008928577704
43985,23.69,16.22,0.8585391257399702
43986,23.69,16.23,0.8399849306914889
43991,23.69,17.21,0.7978224352148142
44008,23.69,20.41,0.760302411769181
44019,23.69,22.21,0.8058759542713574
44020,23.69,22.22,0.8115290811447536
44037,23.69,23.52,0.7530460502854142
44038,23.69,23.61,0.8722974313427845
44039,23.69,23.62,0.8386428655249838
44042,23.69,23.65,0.7911221151688808
44051,23.69,24.33,0.8018434751685604
44061,23.69,25.11,0.8922179030708681
44062,23.69,25.12,0.8895877807095031
44070,23.69,25.91,0.8509920292255297
44071,23.69,25.92,0.8314602508632587
44088,23.69,27.31,0.7533214981812603
44089,23.69,27.32,0.7721869252484609
44090,23.69,27.33,0.8281509485216817
44093,23.69,27.52,0.7827535903601877
44117,23.69,29.2,0.7562116121491791
44118,23.69,29.31,0.7538712301397563
44127,23.69,30.99,0.8071934603461014
44128,23.69,31.01,0.7902573202138854
44129,23.69,31.02,0.7902573202138854
44131,23.69,31.09,0.7594361440765152
44141,23.69,35.11,0.7894011834005772
44200,23.7,8.11,0.7905868202975185
44242,23.7,13.92,0.7521709914590099
44254,23.7,14.31,0.750960641842835
44542,23.91,17.12,0.7589898458334905
44570,23.91,22.19,0.7660589891730634
44585,23.91,23.43,0.8197107497271554
44601,23.91,24.31,0.7561562867804525
44602,23.91,24.32,0.8074137875142405
44612,23.91,24.52,0.7515987093137957
44621,23.91,25.73,0.855980442211404
44624,23.91,25.93,0.7590694108170817
44625,23.91,25.94,0.8144565172510179
44643,23.91,27.4,0.7745261167810307
44644,23.91,27.51,0.7660846021540616
44647,23.91,28.11,0.7960811905471734
44648,23.91,28.12,0.8522162057038436
44649,23.91,28.13,0.8054222732568946
44650,23.91,28.14,0.8613596921654929
44651,23.91,28.15,0.7959401159850146
44652,23.91,28.21,0.8153689323605933
44659,23.91,28.41,0.7594310792305097
44661,23.91,28.91,0.7590985787818598
44662,23.91,28.92,0.7576073558122033
44664,23.91,28.94,0.7749542255708082
44665,23.91,28.95,0.7585157407643385
44667,23.91,28.99,0.816149748474758
44668,23.91,29.1,0.795116282993056
44671,23.91,29.32,0.8594786032389289
44674,23.91,30.2,0.7502486081223587
44678,23.91,30.92,0.783319296429834
45094,24.1,17.12,0.767193303804411
45101,24.1,19.1,0.7787585890547148
45153,24.1,24.31,0.7562821432480673
45154,24.1,24.32,0.8633362735692457
45398,24.2,22.19,0.7791652136654241
45408,24.2,23.2,0.750661788469465
45429,24.2,24.31,0.8029441017893133
45453,24.2,25.94,0.8060779988703186
45479,24.2,28.15,0.7884848486981293
45489,24.2,28.91,0.8062233848744375
45499,24.2,29.32,0.7873354485465214
45506,24.2,30.92,0.7519068898563344
45684,24.31,23.2,0.8144655558584939
45701,24.31,23.91,0.7561562867804525
45703,24.31,24.1,0.7562821432480673
45704,24.31,24.2,0.8029441017893133
45706,24.31,24.32,0.7920800263067096
45707,24.31,24.33,0.8181029062715676
45756,24.31,28.21,0.8015734773983596
45765,24.31,28.91,0.7926841969324084
45775,24.31,29.32,0.7775825918133841
45778,24.31,30.2,0.808438916529992
45922,24.32,17.12,0.8418782343617213
45936,24.32,20.16,0.7627283530381488
45960,24.32,23.2,0.77996763788668
45977,24.32,23.91,0.8074137875142405
45979,24.32,24.1,0.8633362735692457
45981,24.32,24.31,0.7920800263067096
46005,24.32,25.94,0.7797862526336765
46023,24.32,27.4,0.7681794937732609
46028,24.32,28.12,0.7521545005930098
46029,24.32,28.13,0.7744726177617368
46031,24.32,28.15,0.8526625501610507
46032,24.32,28.21,0.7689813668306699
46033,24.32,28.22,0.7951091281621895
46041,24.32,28.91,0.7830252020667523
46044,24.32,28.94,0.8024836299010624
46045,24.32,28.95,0.778401008110081
46051,24.32,29.32,0.7752641521166206
46054,24.32,30.2,0.7578911997366361
46148,24.33,10.52,0.7711633453639286
46193,24.33,16.22,0.8225873761449058
46194,24.33,16.23,0.8086635671917533
46216,24.33,20.41,0.7763641790848554
46227,24.33,22.21,0.7939934850572146
46229,24.33,22.23,0.77686128238627
46238,24.33,23.32,0.770423549365612
46246,24.33,23.61,0.794945353901071
46250,24.33,23.65,0.7597200668994589
46251,24.33,23.69,0.8018434751685604
46257,24.33,24.31,0.8181029062715676
46269,24.33,25.11,0.9195910320277982
46270,24.33,25.12,0.9290721655722518
46271,24.33,25.21,0.7682480232560447
46278,24.33,25.91,0.8148368171853171
46279,24.33,25.92,0.7974921137972886
46297,24.33,27.32,0.7599647032895402
46298,24.33,27.33,0.8391150773371694
46301,24.33,27.52,0.7762002747441311
46326,24.33,29.31,0.7847558520859634
46336,24.33,31.01,0.772789616072783
46337,24.33,31.02,0.772789616072783
46357,24.33,58.13,0.7767166826936379
46358,24.33,58.14,0.7767166826936379
46652,24.41,1.22,0.7830834873586798
46657,24.41,1.27,0.7685417136180983
46708,24.41,10.83,0.767429511787007
46740,24.41,15.11,0.7530555764968594
47865,24.45,20.13,0.7981037355571174
47877,24.45,20.59,0.823215273944386
47922,24.45,24.46,0.7931454936557253
47959,24.45,28.11,0.7580440118813121
47965,24.45,28.22,0.7692556963478219
47987,24.45,30.3,0.8495809746648424
48011,24.45,38.32,0.7726155209881184
48021,24.45,90.03,0.8071955987090575
48057,24.46,5.1,0.7508587252106281
48141,24.46,20.13,0.9610569276714512
48197,24.46,24.45,0.7931454936557253
48444,24.51,23.2,0.784642508778192
48476,24.51,24.52,0.9285197030917014
48489,24.51,25.94,0.7914163459692316
48737,24.52,23.91,0.7515987093137957
48751,24.52,24.51,0.9285197030917014
48765,24.52,25.94,0.7827866960297012
48788,24.52,28.12,0.7759537674332011
48790,24.52,28.14,0.7756552819465505
48791,24.52,28.15,0.7620790045205292
48807,24.52,28.99,0.7740449560629379
48900,25.11,10.13,0.8150774612742249
48906,25.11,10.42,0.7593471144336245
48908,25.11,10.52,0.8014508585990985
48911,25.11,10.71,0.7623460612904731
48912,25.11,10.72,0.7623460612904731
48927,25.11,11.05,0.7543521626818024
48929,25.11,11.07,0.775596113343104
48946,25.11,14.31,0.7691682995613445
48951,25.11,16.1,0.7547648909351187
48952,25.11,16.21,0.8240177474491317
48953,25.11,16.22,0.9096228001058777
48954,25.11,16.23,0.9280163406136976
48959,25.11,17.21,0.8298855856542791
48976,25.11,20.41,0.7910815120424064
48987,25.11,22.21,0.8172496211587605
48988,25.11,22.22,0.7779282441550526
48989,25.11,22.23,0.7814257619590715
48998,25.11,23.32,0.7533262882052629
49000,25.11,23.42,0.782572053513473
49005,25.11,23.52,0.7528359901786974
49006,25.11,23.61,0.9179286438570591
49010,25.11,23.65,0.7799024836400599
49011,25.11,23.69,0.8922179030708681
49019,25.11,24.33,0.9195910320277982
49030,25.11,25.12,0.9918996345813662
49031,25.11,25.21,0.753122600023314
49032,25.11,25.29,0.7615155434291665
49038,25.11,25.91,0.8467417299227825
49039,25.11,25.92,0.8258958058640429
49056,25.11,27.31,0.8173999108446188
49057,25.11,27.32,0.8346021093136398
49058,25.11,27.33,0.8789235006907807
49061,25.11,27.52,0.8096732202732686
49062,25.11,27.9,0.7612016358491884
49085,25.11,29.2,0.7590372248956122
49086,25.11,29.31,0.8071096611554376
49095,25.11,30.99,0.8270448026066648
49096,25.11,31.01,0.8404554328281073
49097,25.11,31.02,0.8404554328281073
49099,25.11,31.09,0.7976018064158483
49109,25.11,35.11,0.779573282790871
49117,25.11,58.13,0.7917747990939243
49118,25.11,58.14,0.7917747990939243
49119,25.11,58.19,0.7646976636104732
49176,25.12,10.13,0.8102857172109365
49184,25.12,10.52,0.797150829110961
49187,25.12,10.71,0.762273373146235
49188,25.12,10.72,0.762273373146235
49203,25.12,11.05,0.7575608663879206
49205,25.12,11.07,0.7802690578639343
49222,25.12,14.31,0.7740751851515028
49228,25.12,16.21,0.8191133435298776
49229,25.12,16.22,0.9027109417340907
49230,25.12,16.23,0.8789552545258117
49235,25.12,17.21,0.8178207353128341
49252,25.12,20.41,0.7870077398917497
49263,25.12,22.21,0.8162838912694834
49264,25.12,22.22,0.7713145274795765
49265,25.12,22.23,0.7993857687364653
49274,25.12,23.32,0.7592633302215
49276,25.12,23.42,0.7839277437672243
49282,25.12,23.61,0.8653735036675876
49286,25.12,23.65,0.7936889592212273
49287,25.12,23.69,0.8895877807095031
49295,25.12,24.33,0.9290721655722518
49305,25.12,25.11,0.9918996345813662
49307,25.12,25.21,0.7610144037714139
49314,25.12,25.91,0.8415862178110416
49315,25.12,25.92,0.8303354496864636
49332,25.12,27.31,0.809930580505291
49333,25.12,27.32,0.8258437373340477
49334,25.12,27.33,0.8877818125023107
49337,25.12,27.52,0.8150721771411981
49338,25.12,27.9,0.7591564524567659
49361,25.12,29.2,0.7513916509033005
49362,25.12,29.31,0.8139307814658862
49371,25.12,30.99,0.8135625730153707
49372,25.12,31.01,0.8419983815596517
49373,25.12,31.02,0.8419983815596517
49375,25.12,31.09,0.7995671743420398
49385,25.12,35.11,0.7693031191535451
49393,25.12,58.13,0.7906696265965929
49394,25.12,58.14,0.7906696265965929
49395,25.12,58.19,0.7574063717661952
49427,25.21,1.47,0.7665927656858418
49505,25.21,16.22,0.767441291878604
49538,25.21,22.19,0.7560412945324173
49550,25.21,23.32,0.7642355434525505
49571,25.21,24.33,0.7682480232560447
49581,25.21,25.11,0.753122600023314
49582,25.21,25.12,0.7610144037714139
49588,25.21,25.72,0.8429214360862258
49591,25.21,25.92,0.7555681800333685
49610,25.21,27.33,0.8684291303295624
49612,25.21,27.51,0.8218066227904135
49613,25.21,27.52,0.8484382342144178
49617,25.21,28.13,0.7545944105364102
49619,25.21,28.15,0.7658146376782657
49620,25.21,28.21,0.7983064582455024
49624,25.21,28.25,0.7923194458941437
49631,25.21,28.93,0.8240450829771595
49637,25.21,29.2,0.8024020315557522
49639,25.21,29.32,0.7749575134049943
49642,25.21,30.2,0.8410415114474998
49647,25.21,30.99,0.7953588148365477
49648,25.21,31.01,0.8364274029624987
49649,25.21,31.02,0.8364274029624987
49651,25.21,31.09,0.8304144925475101
49669,25.21,58.13,0.8059824919936489
49670,25.21,58.14,0.8059824919936489
49787,25.29,17.21,0.7678904915416767
49804,25.29,20.41,0.8203708573291725
49815,25.29,22.21,0.7955687716781308
49816,25.29,22.22,0.7525667507609852
49857,25.29,25.11,0.7615155434291665
49866,25.29,25.91,0.8012761525551342
49867,25.29,25.92,0.7871851040439104
49885,25.29,27.32,0.7504450954797041
50073,25.3,20.13,0.7619862675500932
50417,25.4,25.73,0.7985947912250548
50918,25.72,22.19,0.792365229174407
50924,25.72,23.12,0.7666686721688424
50928,25.72,23.2,0.7952132851126803
50933,25.72,23.43,0.7695685993955808
50963,25.72,25.21,0.8429214360862258
50972,25.72,25.93,0.8505770751723626
50985,25.72,27.11,0.769780414220359
50990,25.72,27.33,0.8106174038619207
50991,25.72,27.4,0.7966434465427408
50992,25.72,27.51,0.8598352616921281
50993,25.72,27.52,0.8283405221529258
50999,25.72,28.15,0.7809402659106173
51000,25.72,28.21,0.770144581358851
51004,25.72,28.25,0.825483035919131
51009,25.72,28.91,0.7614702419507873
51018,25.72,29.31,0.8098367460045363
51019,25.72,29.32,0.8540904782885055
51022,25.72,30.2,0.772392777582263
51026,25.72,30.92,0.821149533127941
51028,25.72,31.01,0.8382556391961441
51029,25.72,31.02,0.8382556391961441
51031,25.72,31.09,0.8448372857087814
51221,25.73,23.91,0.855980442211404
51242,25.73,25.4,0.7985947912250548
51249,25.73,25.94,0.8232882963470327
51272,25.73,28.12,0.7816354781096186
51274,25.73,28.14,0.8105657450667989
51276,25.73,28.21,0.804271433886264
51283,25.73,28.41,0.787250410977216
51285,25.73,28.91,0.7594256140512814
51289,25.73,28.95,0.7608721137335273
51291,25.73,28.99,0.7979747037530216
51359,25.91,1.47,0.7908311694805457
51360,25.91,1.49,0.7674093258666694
51384,25.91,10.13,0.7841668167656803
51392,25.91,10.52,0.8318822034073541
51393,25.91,10.61,0.779999916734227
51395,25.91,10.71,0.8241922350635976
51396,25.91,10.72,0.8241922350635976
51399,25.91,10.82,0.7528751666473121
51401,25.91,10.84,0.789311932811557
51403,25.91,10.86,0.7645648650839478
51404,25.91,10.89,0.7552836970006356
51405,25.91,10.91,0.7746389194334824
51406,25.91,10.92,0.7802651835285178
51411,25.91,11.05,0.7920205987569848
51413,25.91,11.07,0.7867097554484761
51437,25.91,16.22,0.7714563178115412
51438,25.91,16.23,0.7908779012582243
51443,25.91,17.21,0.8522354621775222
51459,25.91,20.3,0.7609574731948885
51460,25.91,20.41,0.8394579356128975
51471,25.91,22.21,0.8009036026605835
51472,25.91,22.22,0.8330938319840506
51482,25.91,23.32,0.763167856762042
51489,25.91,23.52,0.7567358082814002
51490,25.91,23.61,0.8164491256764401
51495,25.91,23.69,0.8509920292255297
51503,25.91,24.33,0.8148368171853171
51513,25.91,25.11,0.8467417299227825
51514,25.91,25.12,0.8415862178110416
51516,25.91,25.29,0.8012761525551342
51523,25.91,25.92,0.8943725200213752
51541,25.91,27.32,0.764164131203728
51542,25.91,27.33,0.7688047285149029
51601,25.91,58.13,0.7550432507978228
51602,25.91,58.14,0.7550432507978228
51603,25.91,58.19,0.804969879163874
51629,25.92,1.41,0.7529108607780001
51630,25.92,1.42,0.7524474087344231
51635,25.92,1.47,0.8192387808804981
51636,25.92,1.49,0.7588280590008946
51660,25.92,10.13,0.7932125943640622
51668,25.92,10.52,0.8260753742840752
51669,25.92,10.61,0.811951952776932
51671,25.92,10.71,0.8139501386738799
51672,25.92,10.72,0.8139501386738799
51679,25.92,10.86,0.7815463687982221
51680,25.92,10.89,0.7828142839905814
51681,25.92,10.91,0.8289324613770332
51682,25.92,10.92,0.8324840889650766
51687,25.92,11.05,0.8098386031932197
51689,25.92,11.07,0.7831502500613059
51713,25.92,16.22,0.7645499349599231
51714,25.92,16.23,0.752649943046447
51719,25.92,17.21,0.7992562072978233
51723,25.92,17.29,0.7544592454530704
51735,25.92,20.3,0.7818052599305763
51736,25.92,20.41,0.8743035958110251
51747,25.92,22.21,0.8030076687598655
51748,25.92,22.22,0.7849618780115787
51758,25.92,23.32,0.7672699499841058
51766,25.92,23.61,0.7636984486469052
51771,25.92,23.69,0.8314602508632587
51779,25.92,24.33,0.7974921137972886
51789,25.92,25.11,0.8258958058640429
51790,25.92,25.12,0.8303354496864636
51791,25.92,25.21,0.7555681800333685
51792,25.92,25.29,0.7871851040439104
51798,25.92,25.91,0.8943725200213752
51817,25.92,27.32,0.7687724862740919
51818,25.92,27.33,0.789712183661446
51846,25.92,29.31,0.7737362364750382
51855,25.92,30.99,0.7675065655728118
51869,25.92,35.11,0.7837863096575741
51877,25.92,58.13,0.82614130586887
51878,25.92,58.14,0.82614130586887
51879,25.92,58.19,0.8443836904857114
51974,25.93,13.96,0.7597483675463006
52028,25.93,23.12,0.7516726050819017
52049,25.93,23.91,0.7590694108170817
52072,25.93,25.72,0.8505770751723626
52095,25.93,27.4,0.76136155408628
52096,25.93,27.51,0.7775793015598248
52103,25.93,28.15,0.7534355557896726
52113,25.93,28.91,0.757422997189152
52120,25.93,29.1,0.7503350174272816
52122,25.93,29.31,0.7675253254547576
52123,25.93,29.32,0.8479205347117629
52130,25.93,30.92,0.8033871467363984
52308,25.94,23.2,0.7989280219959953
52325,25.94,23.91,0.8144565172510179
52328,25.94,24.2,0.8060779988703186
52330,25.94,24.32,0.7797862526336765
52339,25.94,24.51,0.7914163459692316
52340,25.94,24.52,0.7827866960297012
52349,25.94,25.73,0.8232882963470327
52371,25.94,27.4,0.751303361484819
52376,25.94,28.12,0.7763515007834482
52377,25.94,28.13,0.7873574378945623
52378,25.94,28.14,0.7909278816729307
52379,25.94,28.15,0.8320159884995284
52389,25.94,28.91,0.8093510977974505
52392,25.94,28.94,0.7921395894849512
52399,25.94,29.32,0.7708881267924885
52402,25.94,30.2,0.7664226712775157
52406,25.94,30.92,0.7892045028190048
52520,25.99,13.2,0.7867415465708323
53185,26.12,26.2,0.9824472273605316
53186,26.12,26.3,0.7557161096875025
53187,26.12,26.4,0.7627214424761795
53188,26.12,26.51,0.7566552614366238
53191,26.12,26.7,0.8298662486872197
53192,26.12,26.8,0.9824472273605317
53213,26.12,28.29,0.7572840875121736
53216,26.12,28.49,0.7893659045364887
53246,26.12,32.5,0.7629819586700926
53260,26.12,58.29,0.9824472273605317
53261,26.12,59.11,0.982447763631748
53262,26.12,59.2,0.9823950390546423
53460,26.2,26.12,0.9824472273605316
53464,26.2,26.51,0.7667963391811743
53467,26.2,26.7,0.764687878834907
53468,26.2,26.8,0.9999999999999998
53485,26.2,28.22,0.7551989153440131
53489,26.2,28.29,0.753152489040233
53536,26.2,58.29,0.9999999999999998
53537,26.2,59.11,0.99999994506375
53538,26.2,59.2,0.9999993235925291
53736,26.3,26.12,0.7557161096875025
53739,26.3,26.4,0.9993153835173334
53743,26.3,26.7,0.9611315856094387
53768,26.3,28.49,0.7622422939714606
54012,26.4,26.12,0.7627214424761795
54014,26.4,26.3,0.9993153835173334
54019,26.4,26.7,0.9650435854546919
54044,26.4,28.49,0.7700508135427176
54061,26.4,30.91,0.7500620966738489
54208,26.51,18.13,0.7534236430708503
54225,26.51,20.59,0.8009951342846071
54288,26.51,26.12,0.7566552614366238
54289,26.51,26.2,0.7667963391811743
54294,26.51,26.6,0.7836742421222327
54296,26.51,26.8,0.7667963391811744
54307,26.51,28.11,0.8143854425718138
54308,26.51,28.12,0.8711390617716583
54309,26.51,28.13,0.7886331048467047
54310,26.51,28.14,0.8294839563871088
54313,26.51,28.22,0.8101395527411256
54317,26.51,28.29,0.8012377708141452
54320,26.51,28.49,0.7569965284824276
54327,26.51,28.99,0.837245791081782
54364,26.51,58.29,0.7667963391811744
54365,26.51,59.11,0.7668599130758869
54366,26.51,59.2,0.7670635552639264
54621,26.52,32.12,0.7606064837451363
54626,26.52,32.5,0.7713409841879885
54645,26.52,90.03,0.8015415258552957
54777,26.6,20.59,0.8284836127939181
54779,26.6,21.1,0.7548543381537074
54844,26.6,26.51,0.7836742421222327
54865,26.6,28.22,0.7716611677267311
54869,26.6,28.29,0.7709063139699154
54902,26.6,32.5,0.7819839241237623
55116,26.7,26.12,0.8298662486872197
55117,26.7,26.2,0.764687878834907
55118,26.7,26.3,0.9611315856094387
55119,26.7,26.4,0.9650435854546919
55124,26.7,26.8,0.764687878834907
55148,26.7,28.49,0.8431115447158661
55192,26.7,58.29,0.764687878834907
55193,26.7,59.11,0.7646576793481197
55194,26.7,59.2,0.7646200278104313
55392,26.8,26.12,0.9824472273605317
55393,26.8,26.2,0.9999999999999998
55396,26.8,26.51,0.7667963391811744
55399,26.8,26.7,0.764687878834907
55417,26.8,28.22,0.7551989153440131
55421,26.8,28.29,0.7531524890402332
55468,26.8,58.29,1.0
55469,26.8,59.11,0.9999999450637501
55470,26.8,59.2,0.9999993235925295
55610,27.11,22.19,0.7687503403674072
55625,27.11,23.43,0.757053740254337
55660,27.11,25.72,0.769780414220359
55684,27.11,27.51,0.7603312430236043
55686,27.11,27.9,0.7781957560953836
55689,27.11,28.13,0.7659606685764787
55690,27.11,28.14,0.754639147063285
55696,27.11,28.25,0.7859545023652759
55710,27.11,29.31,0.7832599935098928
55711,27.11,29.32,0.7640465051937742
56393,27.31,14.12,0.7919205296729287
56394,27.31,14.13,0.7793943733390937
56395,27.31,14.14,0.7673296942093852
56398,27.31,14.31,0.7676431825473924
56399,27.31,14.39,0.761866362768158
56405,27.31,16.22,0.7683501896832265
56406,27.31,16.23,0.780910574230078
56411,27.31,17.21,0.7961768789821242
56452,27.31,23.42,0.8544642061836116
56458,27.31,23.61,0.7722414252270908
56463,27.31,23.69,0.7533214981812603
56481,27.31,25.11,0.8173999108446188
56482,27.31,25.12,0.809930580505291
56509,27.31,27.32,0.9939377499061455
56513,27.31,27.52,0.7583109640066632
56514,27.31,27.9,0.9264805564446896
56538,27.31,29.31,0.8960990508366737
56548,27.31,31.01,0.7800070060551112
56549,27.31,31.02,0.7800070060551112
56551,27.31,31.09,0.7713354608617093
56639,27.32,10.71,0.7605936686183692
56640,27.32,10.72,0.7605936686183692
56669,27.32,14.12,0.804006999394542
56670,27.32,14.13,0.7887728818578091
56671,27.32,14.14,0.7754237889870251
56674,27.32,14.31,0.7845632506348234
56675,27.32,14.39,0.770224075793284
56681,27.32,16.22,0.7816864888709789
56682,27.32,16.23,0.7979950603302297
56687,27.32,17.21,0.8162488616462615
56704,27.32,20.41,0.7584802851780614
56728,27.32,23.42,0.860826822440188
56734,27.32,23.61,0.7907538910381456
56739,27.32,23.69,0.7721869252484609
56747,27.32,24.33,0.7599647032895402
56757,27.32,25.11,0.8346021093136398
56758,27.32,25.12,0.8258437373340477
56760,27.32,25.29,0.7504450954797041
56766,27.32,25.91,0.764164131203728
56767,27.32,25.92,0.7687724862740919
56784,27.32,27.31,0.9939377499061455
56786,27.32,27.33,0.7592262516489109
56789,27.32,27.52,0.7833635330103011
56790,27.32,27.9,0.9085225344321735
56814,27.32,29.31,0.8878016649690786
56824,27.32,31.01,0.7953148345327186
56825,27.32,31.02,0.7953148345327186
56827,27.32,31.09,0.7849448859851118
56879,27.33,1.47,0.7797683279268041
56904,27.33,10.13,0.7751734748583041
56956,27.33,16.21,0.7952506164795291
56957,27.33,16.22,0.8581758026411989
56958,27.33,16.23,0.8030775866598474
56989,27.33,22.11,0.7666256215044771
56990,27.33,22.19,0.7564511344645716
56991,27.33,22.21,0.7525827896238722
56993,27.33,22.23,0.8385894735658512
57005,27.33,23.43,0.7912088592115657
57010,27.33,23.61,0.789568293500759
57015,27.33,23.69,0.8281509485216817
57023,27.33,24.33,0.8391150773371694
57033,27.33,25.11,0.8789235006907807
57034,27.33,25.12,0.8877818125023107
57035,27.33,25.21,0.8684291303295624
57040,27.33,25.72,0.8106174038619207
57042,27.33,25.91,0.7688047285149029
57043,27.33,25.92,0.789712183661446
57061,27.33,27.32,0.7592262516489109
57064,27.33,27.51,0.8525717113274316
57065,27.33,27.52,0.8508013920972464
57066,27.33,27.9,0.7689939474131469
57076,27.33,28.25,0.8463988421031994
57089,27.33,29.2,0.8000761099330524
57090,27.33,29.31,0.8224781269643543
57091,27.33,29.32,0.7944076765439481
57099,27.33,30.99,0.7997117742044513
57100,27.33,31.01,0.8566479697697428
57101,27.33,31.02,0.8566479697697428
57103,27.33,31.09,0.8373612162724438
57113,27.33,35.11,0.7512020632688436
57121,27.33,58.13,0.7540251936110192
57122,27.33,58.14,0.7540251936110192
57123,27.33,58.19,0.7504435468247304
57266,27.4,22.19,0.7548746644332442
57270,27.4,22.29,0.8589438438640595
57272,27.4,23.12,0.8179040685735853
57275,27.4,23.19,0.7787542925250073
57276,27.4,23.2,0.7901222444841332
57281,27.4,23.43,0.8040783564812498
57293,27.4,23.91,0.7745261167810307
57298,27.4,24.32,0.7681794937732609
57316,27.4,25.72,0.7966434465427408
57320,27.4,25.93,0.76136155408628
57321,27.4,25.94,0.751303361484819
57340,27.4,27.51,0.8281257284182967
57344,27.4,28.12,0.7527049482866202
57345,27.4,28.13,0.7887862345284233
57346,27.4,28.14,0.7608788215131483
57347,27.4,28.15,0.8667285900968377
57352,27.4,28.25,0.8217505854281493
57367,27.4,29.32,0.8169983170307487
57374,27.4,30.92,0.8980442653976703
57541,27.51,22.11,0.7542006353985092
57542,27.51,22.19,0.8318085565954338
57545,27.51,22.23,0.8001112284424584
57548,27.51,23.12,0.7872854969569718
57557,27.51,23.43,0.8060393846105367
57569,27.51,23.91,0.7660846021540616
57587,27.51,25.21,0.8218066227904135
57592,27.51,25.72,0.8598352616921281
57596,27.51,25.93,0.7775793015598248
57609,27.51,27.11,0.7603312430236043
57614,27.51,27.33,0.8525717113274316
57615,27.51,27.4,0.8281257284182967
57617,27.51,27.52,0.7919875270745745
57621,27.51,28.13,0.8181071173622798
57623,27.51,28.15,0.7835983904772906
57628,27.51,28.25,0.9678626850124163
57642,27.51,29.31,0.8010192618120289
57643,27.51,29.32,0.8697737913971613
57650,27.51,30.92,0.8399718609677695
57652,27.51,31.01,0.7883168402564927
57653,27.51,31.02,0.7883168402564927
57655,27.51,31.09,0.7910029058552781
57778,27.52,14.31,0.7631413116222296
57784,27.52,16.21,0.7524466516364086
57785,27.52,16.22,0.7795945328602285
57824,27.52,23.12,0.7689051975400226
57825,27.52,23.13,0.78152496780521
57832,27.52,23.42,0.7810699247783564
57843,27.52,23.69,0.7827535903601877
57851,27.52,24.33,0.7762002747441311
57861,27.52,25.11,0.8096732202732686
57862,27.52,25.12,0.8150721771411981
57863,27.52,25.21,0.8484382342144178
57868,27.52,25.72,0.8283405221529258
57888,27.52,27.31,0.7583109640066632
57889,27.52,27.32,0.7833635330103011
57890,27.52,27.33,0.8508013920972464
57892,27.52,27.51,0.7919875270745745
57904,27.52,28.25,0.771595299188907
57917,27.52,29.2,0.7841301643944718
57918,27.52,29.31,0.8068898411533566
57927,27.52,30.99,0.816918012465165
57928,27.52,31.01,0.8773461532755902
57929,27.52,31.02,0.8773461532755902
57931,27.52,31.09,0.8819379660609341
